ds,it,ndpso_time,fairspan_time
176,4,1229,0
176,5,1276,0
176,6,1220,0
176,7,1156,0
176,8,1200,0
176,9,1248,0
177,0,1147,0
177,1,1259,0
177,2,1301,0
177,3,1301,0
177,4,1204,0
177,5,1236,0
177,6,1232,0
177,7,1166,0
177,8,1278,0
177,9,1209,0
178,0,1270,0
178,1,1175,0
178,2,1208,0
178,3,1293,0
178,4,1254,0
178,5,1308,0
178,6,1320,0
178,7,1215,0
178,8,1366,0
178,9,1226,0
179,0,1161,0
179,1,1253,0
179,2,1133,0
179,3,1155,0
179,4,1094,0
179,5,1222,0
179,6,1252,0
179,7,1186,0
179,8,1177,0
179,9,1220,0
180,0,1276,0
180,1,1270,0
180,2,1304,0
180,3,1352,0
180,4,1354,0
180,5,1395,0
180,6,1371,0
180,7,1207,0
180,8,1356,0
180,9,1388,0
181,0,1173,0
181,1,1113,0
181,2,1115,0
181,3,1137,0
181,4,1091,0
181,5,1090,0
181,6,1043,0
181,7,1070,0
181,8,1073,0
181,9,1102,0
182,0,1147,0
182,1,1155,0
182,2,1177,0
182,3,1157,0
182,4,1117,0
182,5,1101,0
182,6,1105,0
182,7,1207,0
182,8,1066,0
182,9,1073,0
183,0,1092,0
183,1,1134,0
183,2,1063,0
183,3,1048,0
183,4,989,0
183,5,1065,0
183,6,1076,0
183,7,1085,0
183,8,984,0
183,9,1082,0
184,0,1082,1
184,1,1171,1
184,2,1124,1
184,3,1227,1
184,4,1171,1
184,5,1169,1
184,6,1198,1
184,7,1181,1
184,8,1130,1
184,9,1199,1
185,0,1182,0
185,1,1172,0
185,2,1154,0
185,3,1121,0
185,4,1157,0
185,5,1088,0
185,6,1179,0
185,7,1127,0
185,8,1186,0
185,9,1192,0
186,0,1188,0
186,1,1204,0
186,2,1143,0
186,3,1106,0
186,4,1131,0
186,5,1151,0
186,6,1174,0
186,7,1117,0
186,8,1204,0
186,9,1206,0
187,0,1155,0
187,1,1119,0
187,2,1141,0
187,3,1103,0
187,4,1161,0
187,5,1153,0
187,6,1123,0
187,7,1158,0
187,8,1168,0
187,9,1064,0
188,0,1099,0
188,1,1086,0
188,2,1128,0
188,3,1158,0
188,4,1140,0
188,5,1080,0
188,6,1141,0
188,7,1098,0
188,8,1152,0
188,9,1122,0
189,0,1184,0
189,1,1026,0
189,2,1008,0
189,3,959,0
189,4,1083,0
189,5,1134,0
189,6,1056,0
189,7,1123,0
189,8,1085,0
189,9,1010,0
190,0,1041,0
190,1,1067,0
190,2,1037,0
190,3,1043,0
190,4,1045,0
190,5,1040,0
190,6,1045,0
190,7,1043,0
190,8,1043,0
190,9,1051,0
191,0,1043,0
191,1,1026,0
191,2,1027,0
191,3,1035,0
191,4,1028,0
191,5,1034,0
191,6,1054,0
191,7,1023,0
191,8,1037,0
191,9,1048,0
192,0,1058,0
192,1,1025,0
192,2,1047,0
192,3,1037,0
192,4,1035,0
192,5,1039,0
192,6,1030,0
192,7,1028,0
192,8,1051,0
192,9,1066,0
193,0,1073,0
193,1,1075,0
193,2,1071,0
193,3,1075,0
193,4,1072,0
193,5,1082,0
193,6,1074,0
193,7,1088,0
193,8,1093,0
193,9,1080,0
194,0,1028,0
194,1,1037,0
194,2,1027,0
194,3,1027,0
194,4,1024,0
194,5,1002,0
194,6,1030,0
194,7,1036,0
194,8,1023,0
194,9,1012,0
195,0,1079,0
195,1,1060,0
195,2,1093,0
195,3,1049,0
195,4,1069,0
195,5,1074,0
195,6,1085,0
195,7,1073,0
195,8,1073,0
195,9,1072,0
196,0,1049,0
196,1,1041,0
196,2,1039,0
196,3,1022,0
196,4,1056,0
196,5,1010,0
196,6,1043,0
196,7,1042,0
196,8,1053,0
196,9,1047,0
197,0,1113,0
197,1,1089,0
197,2,1080,0
197,3,1084,0
197,4,1081,0
197,5,1089,0
197,6,1082,0
197,7,1080,0
197,8,1078,0
197,9,1084,0
198,0,1033,0
198,1,1017,0
198,2,1049,0
198,3,1031,0
198,4,1050,0
198,5,1017,0
198,6,1045,0
198,7,1023,0
198,8,1047,0
198,9,1036,0
199,0,1775,1
199,1,1699,1
199,2,1703,1
199,3,1754,1
199,4,1787,1
199,5,1719,1
199,6,1791,1
199,7,1711,1
199,8,1671,1
199,9,1736,1
200,0,1600,0
200,1,1553,0
200,2,1508,0
200,3,1569,0
200,4,1650,0
200,5,1474,0
200,6,1530,0
200,7,1640,0
200,8,1586,0
200,9,1609,0
201,0,1741,0
201,1,1685,0
201,2,1728,0
201,3,1592,0
201,4,1602,0
201,5,1584,0
201,6,1743,0
201,7,1676,0
201,8,1714,0
201,9,1529,0
202,0,1661,0
202,1,1689,0
202,2,1570,0
202,3,1639,0
202,4,1714,0
202,5,1722,0
202,6,1614,0
202,7,1579,0
202,8,1721,0
202,9,1738,0
203,0,1623,0
203,1,1523,0
203,2,1608,0
203,3,1580,0
203,4,1617,0
203,5,1617,0
203,6,1530,0
203,7,1654,0
203,8,1862,0
203,9,1666,0
204,0,1599,0
204,1,1728,0
204,2,1738,0
204,3,1677,0
204,4,1811,0
204,5,1613,0
204,6,1647,0
204,7,1690,0
204,8,1885,0
204,9,1851,0
205,0,1679,0
205,1,1638,0
205,2,1616,0
205,3,1675,0
205,4,1667,0
205,5,1600,0
205,6,1776,0
205,7,1631,0
205,8,1615,0
205,9,1789,0
206,0,1596,0
206,1,1751,0
206,2,1684,0
206,3,1791,0
206,4,1700,0
206,5,1583,0
206,6,1758,0
206,7,1677,0
206,8,1747,0
206,9,1729,0
207,0,1699,0
207,1,1642,0
207,2,1700,0
207,3,1737,0
207,4,1809,0
207,5,1680,0
207,6,1720,0
207,7,1692,0
207,8,1812,0
207,9,1633,0
208,0,1516,0
208,1,1485,0
208,2,1544,0
208,3,1471,0
208,4,1443,0
208,5,1477,0
208,6,1465,0
208,7,1475,0
208,8,1482,0
208,9,1425,0
209,0,1603,1
209,1,1481,1
209,2,1538,1
209,3,1438,1
209,4,1408,1
209,5,1549,1
209,6,1420,1
209,7,1606,1
209,8,1440,1
209,9,1481,1
210,0,1565,0
210,1,1559,0
210,2,1640,0
210,3,1602,0
210,4,1585,0
210,5,1533,0
210,6,1560,0
210,7,1568,0
210,8,1521,0
210,9,1547,0
211,0,1537,1
211,1,1585,1
211,2,1571,1
211,3,1548,1
211,4,1461,1
211,5,1633,1
211,6,1561,1
211,7,1674,1
211,8,1472,1
211,9,1557,1
212,0,1582,0
212,1,1488,0
212,2,1539,0
212,3,1526,0
212,4,1601,0
212,5,1504,0
212,6,1463,0
212,7,1522,0
212,8,1575,0
212,9,1550,0
213,0,1543,0
213,1,1581,0
213,2,1489,0
213,3,1635,0
213,4,1579,0
213,5,1607,0
213,6,1515,0
213,7,1480,0
213,8,1566,0
213,9,1611,0
214,0,1613,0
214,1,1557,0
214,2,1591,0
214,3,1603,0
214,4,1478,0
214,5,1561,0
214,6,1559,0
214,7,1586,0
214,8,1522,0
214,9,1547,0
215,0,1576,0
215,1,1614,0
215,2,1590,0
215,3,1526,0
215,4,1699,0
215,5,1626,0
215,6,1614,0
215,7,1568,0
215,8,1520,0
215,9,1589,0
216,0,1633,0
216,1,1571,0
216,2,1516,0
216,3,1456,0
216,4,1638,0
216,5,1521,0
216,6,1659,0
216,7,1532,0
216,8,1611,0
216,9,1652,0
217,0,1594,0
217,1,1563,0
217,2,1561,0
217,3,1560,0
217,4,1568,0
217,5,1572,0
217,6,1572,0
217,7,1564,0
217,8,1566,0
217,9,1570,0
218,0,1572,0
218,1,1564,0
218,2,1565,0
218,3,1563,0
218,4,1575,0
218,5,1574,0
218,6,1562,0
218,7,1568,0
218,8,1535,0
218,9,1563,0
219,0,1587,0
219,1,1553,0
219,2,1544,0
219,3,1585,0
219,4,1551,0
219,5,1577,0
219,6,1563,0
219,7,1558,0
219,8,1564,0
219,9,1558,0
220,0,1594,0
220,1,1577,0
220,2,1589,0
220,3,1589,0
220,4,1569,0
220,5,1596,0
220,6,1589,0
220,7,1587,0
220,8,1581,0
220,9,1606,0
221,0,1604,0
221,1,1599,0
221,2,1602,0
221,3,1605,0
221,4,1591,0
221,5,1604,0
221,6,1609,0
221,7,1591,0
221,8,1588,0
221,9,1617,0
222,0,1551,0
222,1,1564,0
222,2,1561,0
222,3,1570,0
222,4,1546,0
222,5,1573,0
222,6,1555,0
222,7,1575,0
222,8,1562,0
222,9,1555,0
223,0,1560,0
223,1,1559,0
223,2,1574,0
223,3,1585,0
223,4,1750,0
223,5,1581,0
223,6,1582,0
223,7,1595,0
223,8,1573,0
223,9,1568,0
224,0,1635,0
224,1,1600,0
224,2,1613,0
224,3,1628,0
224,4,1622,0
224,5,1597,0
224,6,1605,0
224,7,1609,0
224,8,1619,0
224,9,1613,0
225,0,1610,0
225,1,1605,0
225,2,1620,0
225,3,1606,0
225,4,1619,0
225,5,1584,0
225,6,1610,0
225,7,1598,0
225,8,1622,0
225,9,1597,0
226,0,2386,0
226,1,2355,0
226,2,2508,0
226,3,2399,0
226,4,2345,0
226,5,2490,0
226,6,2429,0
226,7,2583,0
226,8,2507,0
226,9,2599,0
227,0,2401,0
227,1,2469,0
227,2,2341,0
227,3,2370,0
227,4,2607,0
227,5,2554,0
227,6,2558,0
227,7,2368,0
227,8,2442,0
227,9,2442,0
228,0,2554,0
228,1,2456,0
228,2,2341,0
228,3,2291,0
228,4,2476,0
228,5,2348,0
228,6,2530,0
228,7,2292,0
228,8,2326,0
228,9,2317,0
229,0,2391,0
229,1,2551,0
229,2,2473,0
229,3,2305,0
229,4,2425,0
229,5,2456,0
229,6,2390,0
229,7,2503,0
229,8,2412,0
229,9,2382,0
230,0,2464,0
230,1,2367,0
230,2,2421,0
230,3,2439,0
230,4,2544,0
230,5,2499,0
230,6,2503,0
230,7,2364,0
230,8,2615,0
230,9,2413,0
231,0,2528,0
231,1,2531,0
231,2,2482,0
231,3,2519,0
231,4,2480,0
231,5,2447,0
231,6,2333,0
231,7,2466,0
231,8,2642,0
231,9,2432,0
232,0,2508,0
232,1,2332,0
232,2,2539,0
232,3,2425,0
232,4,2458,0
232,5,2549,0
232,6,2541,0
232,7,2634,0
232,8,2556,0
232,9,2463,0
233,0,2588,0
233,1,2437,0
233,2,2481,0
233,3,2436,0
233,4,2390,0
233,5,2517,0
233,6,2412,0
233,7,2514,0
233,8,2305,0
233,9,2455,0
234,0,2445,0
234,1,2456,0
234,2,2388,0
234,3,2531,0
234,4,2431,0
234,5,2326,0
234,6,2413,0
234,7,2470,0
234,8,2450,0
234,9,2424,0
235,0,2502,0
235,1,2526,0
235,2,2559,0
235,3,2494,0
235,4,2608,0
235,5,2605,0
235,6,2552,0
235,7,2506,0
235,8,2576,0
235,9,2568,0
236,0,2400,0
236,1,2466,0
236,2,2535,0
236,3,2397,0
236,4,2603,0
236,5,2430,0
236,6,2550,0
236,7,2634,0
236,8,2471,0
236,9,2534,0
237,0,2484,0
237,1,2369,0
237,2,2487,0
237,3,2601,0
237,4,2419,0
237,5,2516,0
237,6,2336,0
237,7,2549,0
237,8,2340,0
237,9,2411,0
238,0,2389,0
238,1,2378,0
238,2,2248,0
238,3,2409,0
238,4,2264,0
238,5,2354,0
238,6,2496,0
238,7,2461,0
238,8,2486,0
238,9,2331,0
239,0,2349,0
239,1,2607,0
239,2,2357,0
239,3,2410,0
239,4,2471,0
239,5,2537,0
239,6,2515,0
239,7,2471,0
239,8,2441,0
239,9,2395,0
240,0,2256,0
240,1,2368,0
240,2,2278,0
240,3,2297,0
240,4,2354,0
240,5,2432,0
240,6,2426,0
240,7,2451,0
240,8,2516,0
240,9,2397,0
241,0,2504,0
241,1,2453,0
241,2,2474,0
241,3,2396,0
241,4,2478,0
241,5,2442,0
241,6,2491,0
241,7,2551,0
241,8,2403,0
241,9,2406,0
242,0,2484,0
242,1,2477,0
242,2,2409,0
242,3,2441,0
242,4,2441,0
242,5,2307,0
242,6,2526,0
242,7,2495,0
242,8,2535,0
242,9,2459,0
243,0,2247,0
243,1,2293,0
243,2,2301,0
243,3,2386,0
243,4,2343,0
243,5,2265,0
243,6,2206,0
243,7,2303,0
243,8,2245,0
243,9,2256,0
244,0,477,0
244,1,482,0
244,2,479,0
244,3,477,0
244,4,480,0
244,5,479,0
244,6,478,0
244,7,477,0
244,8,480,0
244,9,479,0
245,0,477,0
245,1,480,0
245,2,482,0
245,3,474,0
245,4,472,0
245,5,475,0
245,6,477,0
245,7,475,0
245,8,478,0
245,9,475,0
246,0,451,0
246,1,453,0
246,2,450,0
246,3,449,0
246,4,448,0
246,5,447,0
246,6,448,0
246,7,450,0
246,8,452,0
246,9,450,0
247,0,492,0
247,1,494,0
247,2,493,0
247,3,493,0
247,4,497,0
247,5,492,0
247,6,495,0
247,7,494,0
247,8,492,0
247,9,492,0
248,0,467,0
248,1,469,0
248,2,476,0
248,3,467,0
248,4,470,0
248,5,469,0
248,6,469,0
248,7,467,0
248,8,469,0
248,9,468,0
249,0,494,0
249,1,492,0
249,2,492,0
249,3,489,0
249,4,491,0
249,5,498,0
249,6,492,0
249,7,491,0
249,8,493,0
249,9,494,0
250,0,476,0
250,1,489,0
250,2,475,0
250,3,486,0
250,4,476,0
250,5,477,0
250,6,475,0
250,7,498,0
250,8,475,0
250,9,491,0
251,0,486,0
251,1,487,0
251,2,491,0
251,3,486,0
251,4,486,0
251,5,486,0
251,6,487,0
251,7,487,0
251,8,482,0
251,9,482,0
252,0,508,0
252,1,499,0
252,2,501,0
252,3,499,0
252,4,495,0
252,5,502,0
252,6,498,0
252,7,498,0
252,8,526,0
252,9,496,0
253,0,1321,0
253,1,1321,0
253,2,1328,0
253,3,1323,0
253,4,1327,0
253,5,1328,0
253,6,1323,0
253,7,1324,0
253,8,1322,0
253,9,1323,0
254,0,1366,0
254,1,1367,0
254,2,1425,0
254,3,1371,0
254,4,1533,0
254,5,1362,0
254,6,1367,0
254,7,1362,0
254,8,1432,0
254,9,1325,0
255,0,1351,0
255,1,1411,0
255,2,1425,0
255,3,1414,0
255,4,1419,0
255,5,1420,0
255,6,1414,0
255,7,1418,0
255,8,1318,0
255,9,1359,0
256,0,1319,0
256,1,1326,0
256,2,1316,0
256,3,1324,0
256,4,1324,0
256,5,1318,0
256,6,1380,0
256,7,1313,0
256,8,1317,0
256,9,1313,0
257,0,1441,0
257,1,1437,0
257,2,1288,0
257,3,1436,0
257,4,1440,0
257,5,1431,0
257,6,1430,0
257,7,1455,0
257,8,1437,0
257,9,1453,0
258,0,1256,1
258,1,1258,1
258,2,1254,1
258,3,1390,1
258,4,1259,1
258,5,1255,1
258,6,1255,1
258,7,1256,1
258,8,1252,1
258,9,1388,1
259,0,1353,0
259,1,1347,0
259,2,1279,0
259,3,1280,0
259,4,1346,0
259,5,1279,0
259,6,1351,0
259,7,1350,0
259,8,1290,0
259,9,1364,0
260,0,1296,0
260,1,1421,0
260,2,1302,0
260,3,1291,0
260,4,1301,0
260,5,1295,0
260,6,1295,0
260,7,1313,0
260,8,1297,0
260,9,1422,0
261,0,1260,0
261,1,1253,0
261,2,1253,0
261,3,1252,0
261,4,1255,0
261,5,1304,0
261,6,1253,0
261,7,1257,0
261,8,1250,0
261,9,1316,0
262,0,1375,0
262,1,1371,0
262,2,1372,0
262,3,1368,0
262,4,1383,0
262,5,1374,0
262,6,1383,0
262,7,1371,0
262,8,1374,0
262,9,1382,0
263,0,1451,1
263,1,1452,1
263,2,1324,1
263,3,1457,1
263,4,1449,1
263,5,1451,1
263,6,1318,1
263,7,1320,1
263,8,1446,1
263,9,1452,1
264,0,1288,0
264,1,1392,0
264,2,1393,0
264,3,1293,0
264,4,1416,0
264,5,1316,0
264,6,1297,0
264,7,1290,0
264,8,1291,0
264,9,1381,0
265,0,1391,0
265,1,1383,0
265,2,1389,0
265,3,1380,0
265,4,1403,0
265,5,1397,0
265,6,1388,0
265,7,1381,0
265,8,1378,0
265,9,1394,0
266,0,1305,0
266,1,1399,0
266,2,1373,0
266,3,1322,0
266,4,1299,0
266,5,1370,0
266,6,1369,0
266,7,1303,0
266,8,1430,0
266,9,1299,0
267,0,1398,1
267,1,1407,1
267,2,1391,1
267,3,1308,1
267,4,1401,1
267,5,1383,1
267,6,1322,1
267,7,1388,1
267,8,1321,1
267,9,1389,1
268,0,1293,1
268,1,1379,1
268,2,1373,1
268,3,1381,1
268,4,1372,1
268,5,1291,1
268,6,1431,1
268,7,1384,1
268,8,1435,1
268,9,1376,1
269,0,1316,0
269,1,1311,0
269,2,1313,0
269,3,1319,0
269,4,1348,0
269,5,1344,0
269,6,1338,0
269,7,1341,0
269,8,1342,0
269,9,1345,0
270,0,1340,1
270,1,1332,1
270,2,1338,1
270,3,1342,1
270,4,1332,1
270,5,1480,1
270,6,1338,1
270,7,1336,1
270,8,1341,1
270,9,1336,1
271,0,574,0
271,1,575,0
271,2,576,0
271,3,575,0
271,4,577,0
271,5,574,0
271,6,548,0
271,7,575,0
271,8,576,0
271,9,576,0
272,0,597,0
272,1,598,0
272,2,620,0
272,3,600,0
272,4,599,0
272,5,599,0
272,6,599,0
272,7,596,0
272,8,600,0
272,9,599,0
273,0,549,0
273,1,549,0
273,2,644,0
273,3,546,0
273,4,546,0
273,5,549,0
273,6,548,0
273,7,548,0
273,8,549,0
273,9,550,0
274,0,547,0
274,1,546,0
274,2,547,0
274,3,550,0
274,4,550,0
274,5,547,0
274,6,552,0
274,7,549,0
274,8,547,0
274,9,548,0
275,0,596,0
275,1,598,0
275,2,599,0
275,3,599,0
275,4,598,0
275,5,597,0
275,6,601,0
275,7,607,0
275,8,599,0
275,9,597,0
276,0,577,0
276,1,574,0
276,2,574,0
276,3,576,0
276,4,579,0
276,5,544,0
276,6,576,0
276,7,545,0
276,8,546,0
276,9,548,0
277,0,585,0
277,1,597,0
277,2,584,0
277,3,586,0
277,4,588,0
277,5,595,0
277,6,589,0
277,7,595,0
277,8,588,0
277,9,586,0
278,0,533,0
278,1,534,0
278,2,538,0
278,3,538,0
278,4,535,0
278,5,534,0
278,6,534,0
278,7,540,0
278,8,535,0
278,9,535,0
279,0,531,0
279,1,537,0
279,2,529,0
279,3,531,0
279,4,535,0
279,5,532,0
279,6,534,0
279,7,533,0
279,8,533,0
279,9,534,0
280,0,1359,0
280,1,1248,0
280,2,1204,0
280,3,1202,0
280,4,1246,0
280,5,1221,0
280,6,1252,0
280,7,1206,0
280,8,1250,0
280,9,1206,0
281,0,1377,0
281,1,1380,0
281,2,1381,0
281,3,1374,0
281,4,1381,0
281,5,1385,0
281,6,1237,0
281,7,1370,0
281,8,1369,0
281,9,1383,0
282,0,1298,0
282,1,1317,0
282,2,1282,0
282,3,1277,0
282,4,1280,0
282,5,1286,0
282,6,1285,0
282,7,1279,0
282,8,1298,0
282,9,1317,0
283,0,1245,0
283,1,1202,0
283,2,1320,0
283,3,1248,0
283,4,1248,0
283,5,1245,0
283,6,1251,0
283,7,1251,0
283,8,1316,0
283,9,1322,0
284,0,1197,1
284,1,1366,1
284,2,1366,1
284,3,1197,1
284,4,1312,1
284,5,1369,1
284,6,1204,1
284,7,1376,1
284,8,1194,1
284,9,1197,1
285,0,1223,0
285,1,1228,0
285,2,1228,0
285,3,1229,0
285,4,1230,0
285,5,1234,0
285,6,1230,0
285,7,1267,0
285,8,1255,0
285,9,1233,0
286,0,1235,0
286,1,1218,0
286,2,1226,0
286,3,1236,0
286,4,1319,0
286,5,1223,0
286,6,1216,0
286,7,1313,0
286,8,1230,0
286,9,1221,0
287,0,1194,0
287,1,1243,0
287,2,1339,0
287,3,1193,0
287,4,1196,0
287,5,1191,0
287,6,1196,0
287,7,1344,0
287,8,1196,0
287,9,1342,0
288,0,1305,0
288,1,1286,0
288,2,1294,0
288,3,1304,0
288,4,1304,0
288,5,1328,0
288,6,1286,0
288,7,1289,0
288,8,1285,0
288,9,1289,0
289,0,1336,0
289,1,1348,0
289,2,1514,0
289,3,1336,0
289,4,1337,0
289,5,1342,0
289,6,1339,0
289,7,1339,0
289,8,1423,0
289,9,1337,0
290,0,1447,0
290,1,1442,0
290,2,1376,0
290,3,1438,0
290,4,1443,0
290,5,1440,0
290,6,1434,0
290,7,1434,0
290,8,1435,0
290,9,1438,0
291,0,1496,0
291,1,1502,0
291,2,1423,0
291,3,1424,0
291,4,1502,0
291,5,1515,0
291,6,1417,0
291,7,1502,0
291,8,1496,0
291,9,1418,0
292,0,1500,0
292,1,1423,0
292,2,1367,0
292,3,1528,0
292,4,1499,0
292,5,1491,0
292,6,1494,0
292,7,1533,0
292,8,1415,0
292,9,1487,0
293,0,1515,0
293,1,1419,0
293,2,1520,0
293,3,1509,0
293,4,1512,0
293,5,1511,0
293,6,1508,0
293,7,1510,0
293,8,1419,0
293,9,1514,0
294,0,1533,0
294,1,1330,0
294,2,1533,0
294,3,1536,0
294,4,1535,0
294,5,1536,0
294,6,1333,0
294,7,1540,0
294,8,1539,0
294,9,1548,0
295,0,1446,0
295,1,1454,0
295,2,1452,0
295,3,1446,0
295,4,1449,0
295,5,1453,0
295,6,1366,0
295,7,1444,0
295,8,1447,0
295,9,1366,0
296,0,1429,1
296,1,1438,1
296,2,1427,1
296,3,1422,1
296,4,1437,1
296,5,1423,1
296,6,1427,1
296,7,1424,1
296,8,1420,1
296,9,1506,1
297,0,1353,0
297,1,1417,0
297,2,1411,0
297,3,1390,0
297,4,1393,0
297,5,1392,0
297,6,1355,0
297,7,1391,0
297,8,1391,0
297,9,1353,0
307,0,1562,1
307,1,1590,1
307,2,1630,1
307,3,1663,1
307,4,1644,1
307,5,1655,1
307,6,1619,1
307,7,1598,1
307,8,1555,1
307,9,1706,1
308,0,1620,0
308,1,1612,0
308,2,1775,0
308,3,1663,0
308,4,1654,0
308,5,1757,0
308,6,1660,0
308,7,1379,0
308,8,1727,0
308,9,1762,0
309,0,1626,0
309,1,1683,0
309,2,1723,0
309,3,1684,0
309,4,1658,0
309,5,1750,0
309,6,1694,0
309,7,1721,0
309,8,1689,0
309,9,1729,0
310,0,1695,0
310,1,1646,0
310,2,1646,0
310,3,1409,0
310,4,1638,0
310,5,1455,0
310,6,1457,0
310,7,1454,0
310,8,1552,0
310,9,1578,0
311,0,1764,0
311,1,1651,0
311,2,1530,0
311,3,1664,0
311,4,1578,0
311,5,1588,0
311,6,1599,0
311,7,1655,0
311,8,1730,0
311,9,1679,0
312,0,1797,0
312,1,1804,0
312,2,1780,0
312,3,1742,0
312,4,1785,0
312,5,1798,0
312,6,1787,0
312,7,1795,0
312,8,1810,0
312,9,1740,0
313,0,1726,0
313,1,1534,0
313,2,1549,0
313,3,1661,0
313,4,1582,0
313,5,1735,0
313,6,1728,0
313,7,1586,0
313,8,1551,0
313,9,1521,0
314,0,1652,0
314,1,1496,0
314,2,1658,0
314,3,1526,0
314,4,1452,0
314,5,1509,0
314,6,1594,0
314,7,1447,0
314,8,1629,0
314,9,1539,0
315,0,1582,0
315,1,1591,0
315,2,1409,0
315,3,1492,0
315,4,1687,0
315,5,1563,0
315,6,1517,0
315,7,1551,0
315,8,1522,0
315,9,1525,0
316,0,1369,1
316,1,1482,1
316,2,1361,1
316,3,1380,1
316,4,1500,1
316,5,1447,1
316,6,1371,1
316,7,1392,1
316,8,1384,1
316,9,1393,1
317,0,1390,0
317,1,1433,0
317,2,1409,0
317,3,1565,0
317,4,1310,0
317,5,1293,0
317,6,1260,0
317,7,1480,0
317,8,1446,0
317,9,1515,0
318,0,1467,0
318,1,1373,0
318,2,1379,0
318,3,1410,0
318,4,1377,0
318,5,1373,0
318,6,1324,0
318,7,1448,0
318,8,1377,0
318,9,1399,0
319,0,1380,0
319,1,1435,0
319,2,1362,0
319,3,1460,0
319,4,1516,0
319,5,1379,0
319,6,1361,0
319,7,1478,0
319,8,1471,0
319,9,1381,0
320,0,1442,1
320,1,1382,1
320,2,1563,1
320,3,1449,1
320,4,1553,1
320,5,1446,1
320,6,1256,1
320,7,1380,1
320,8,1424,1
320,9,1491,1
321,0,1556,0
321,1,1566,0
321,2,1542,0
321,3,1495,0
321,4,1476,0
321,5,1559,0
321,6,1504,0
321,7,1519,0
321,8,1417,0
321,9,1519,0
322,0,1416,0
322,1,1422,0
322,2,1480,0
322,3,1590,0
322,4,1523,0
322,5,1551,0
322,6,1556,0
322,7,1549,0
322,8,1480,0
322,9,1474,0
323,0,1505,0
323,1,1424,0
323,2,1480,0
323,3,1403,0
323,4,1437,0
323,5,1420,0
323,6,1493,0
323,7,1460,0
323,8,1398,0
323,9,1426,0
324,0,1422,0
324,1,1409,0
324,2,1500,0
324,3,1508,0
324,4,1339,0
324,5,1512,0
324,6,1555,0
324,7,1358,0
324,8,1349,0
324,9,1394,0
334,0,180,0
334,1,177,0
334,2,179,0
334,3,177,0
334,4,181,0
334,5,178,0
334,6,179,0
334,7,179,0
334,8,177,0
334,9,179,0
335,0,178,1
335,1,180,1
335,2,178,1
335,3,180,1
335,4,177,1
335,5,179,1
335,6,187,1
335,7,184,1
335,8,179,1
335,9,186,1
336,0,177,0
336,1,181,0
336,2,175,0
336,3,177,0
336,4,176,0
336,5,177,0
336,6,179,0
336,7,178,0
336,8,179,0
336,9,178,0
337,0,191,0
337,1,180,0
337,2,177,0
337,3,178,0
337,4,178,0
337,5,180,0
337,6,181,0
337,7,178,0
337,8,177,0
337,9,178,0
338,0,175,0
338,1,174,0
338,2,176,0
338,3,174,0
338,4,175,0
338,5,177,0
338,6,175,0
338,7,174,0
338,8,177,0
338,9,172,0
339,0,171,0
339,1,172,0
339,2,176,0
339,3,173,0
339,4,176,0
339,5,174,0
339,6,174,0
339,7,177,0
339,8,174,0
339,9,175,0
340,0,179,0
340,1,177,0
340,2,178,0
340,3,182,0
340,4,178,0
340,5,178,0
340,6,180,0
340,7,178,0
340,8,181,0
340,9,181,0
341,0,176,0
341,1,180,0
341,2,184,0
341,3,176,0
341,4,178,0
341,5,173,0
341,6,170,0
341,7,171,0
341,8,171,0
341,9,174,0
342,0,181,0
342,1,176,0
342,2,180,0
342,3,179,0
342,4,179,0
342,5,177,0
342,6,179,0
342,7,189,0
342,8,177,0
342,9,179,0
343,0,175,0
343,1,174,0
343,2,172,0
343,3,174,0
343,4,175,0
343,5,184,0
343,6,176,0
343,7,178,0
343,8,185,0
343,9,173,0
344,0,173,0
344,1,173,0
344,2,175,0
344,3,174,0
344,4,171,0
344,5,171,0
344,6,171,0
344,7,170,0
344,8,175,0
344,9,175,0
345,0,191,0
345,1,178,0
345,2,178,0
345,3,178,0
345,4,177,0
345,5,178,0
345,6,180,0
345,7,178,0
345,8,178,0
345,9,178,0
346,0,177,0
346,1,177,0
346,2,177,0
346,3,183,0
346,4,177,0
346,5,181,0
346,6,178,0
346,7,178,0
346,8,178,0
346,9,193,0
347,0,188,0
347,1,178,0
347,2,176,0
347,3,174,0
347,4,175,0
347,5,177,0
347,6,177,0
347,7,178,0
347,8,177,0
347,9,187,0
348,0,175,0
348,1,182,0
348,2,174,0
348,3,174,0
348,4,173,0
348,5,195,0
348,6,192,0
348,7,177,0
348,8,175,0
348,9,170,0
349,0,175,0
349,1,174,0
349,2,173,0
349,3,173,0
349,4,174,0
349,5,171,0
349,6,174,0
349,7,174,0
349,8,174,0
349,9,175,0
350,0,177,0
350,1,180,0
350,2,181,0
350,3,176,0
350,4,178,0
350,5,174,0
350,6,181,0
350,7,176,0
350,8,179,0
350,9,178,0
351,0,170,0
351,1,177,0
351,2,174,0
351,3,174,0
351,4,177,0
351,5,175,0
351,6,174,0
351,7,173,0
351,8,177,0
351,9,173,0
361,0,686,0
361,1,685,0
361,2,683,0
361,3,683,0
361,4,687,0
361,5,684,0
361,6,693,0
361,7,684,0
361,8,684,0
361,9,687,0
362,0,710,0
362,1,704,0
362,2,706,0
362,3,704,0
362,4,707,0
362,5,710,0
362,6,706,0
362,7,705,0
362,8,702,0
362,9,705,0
