#id,fairspan_max_span,ndpso_avg_max_span,ndpso_min_max_span,ndpso_max_max_span,fairspan_total_time,ndpso_avg_pre_time,ndpso_min_pre_time,ndpso_max_pre_time,ndpso_avg_post_time,ndpso_min_post_time,ndpso_max_post_time,ndpso_avg_total_time,ndpso_amin_total_time,ndpso_max_total_time
1531,0.2624584718,0.2624584718,0.2624584718,0.2624584718,0,1050.6,844,1555,0.1,0,1,1050.7,844,1555
1532,0.093442623,0.0942080233,0.093442623,0.0972696246,0,769.7,762,789,0,0,0,769.7,762,789
1533,0.087202718,0.0875733553,0.087202718,0.0909090909,0,1024.9,847,1468,0,0,0,1024.9,847,1468
1534,0.4350649351,0.4350649351,0.4350649351,0.4350649351,0,858.4,841,883,0,0,0,858.4,841,883
1535,0.2930153322,0.2930153322,0.2930153322,0.2930153322,0,885.5,860,916,0,0,0,885.5,860,916
1536,0.0865800866,0.0865800866,0.0865800866,0.0865800866,0,978.2,761,1316,0,0,0,978.2,761,1316
1537,0.9245283019,0.932898517,0.9245283019,1.0082304527,0,842.6,794,886,0,0,0,842.6,794,886
1538,0.3677204659,0.3677204659,0.3677204659,0.3677204659,0,917.3,850,1325,0,0,0,917.3,850,1325
1539,0.2481840194,0.2586735649,0.2481840194,0.2831491713,0,902.1,866,999,0,0,0,902.1,866,999
1540,4.2558139535,3.2854830464,2.9375,3.7777777778,0,4244,4151,4373,0,0,0,4244,4151,4373
1541,1.8368055556,1.3540408754,1.1776061776,1.4088050314,0,4324.8,4204,4504,0,0,0,4324.8,4204,4504
1542,1.3301886792,1.0005936069,0.8603896104,1.3395348837,0,4190.5,4060,4320,0,0,0,4190.5,4060,4320
1543,6.125,6.0458778096,5.7816901408,6.45,0,4766.5,4275,7220,0,0,0,4766.5,4275,7220
1544,3.1700404858,3.3030917716,3.0161290323,3.6282051282,0,4253.5,4184,4313,0,0,0,4253.5,4184,4313
1545,2.5048309179,2.6869554637,2.2424242424,3.2916666667,0,4493.1,4142,6656,0,0,0,4493.1,4142,6656
1546,9.6923076923,10.1734226549,10.021978022,9.9577464789,0,4488.8,4101,6482,0,0,0,4488.8,4101,6482
1547,7.3913043478,6.9500525326,6.4110671937,7.8564356436,0,4645.1,4266,7017,0,0,0,4645.1,4266,7017
1548,2.9720101781,3.3915241405,3.128113879,3.8119266055,0,4193,4099,4398,0,0,0,4193,4099,4398
1549,1.9191176471,1.9783899402,1.8251748252,2.088,0,7815.7,7343,8529,0,0,0,7815.7,7343,8529
1550,1.0912547529,1.2171846703,1.0912547529,1.4444444444,0,8855,7164,13471,0,0,0,8855,7164,13471
1551,0.7142857143,0.8064146815,0.7702020202,0.9326241135,0,8362.9,7924,8867,0,0,0,8362.9,7924,8867
1552,4.3382352941,4.6174807522,4.1843971631,5.0862068966,0,8014.4,7561,8418,0,0,0,8014.4,7561,8418
1553,2.0798611111,2.3407501974,2.0726643599,2.5062761506,0,9365,7642,14904,0.1,0,1,9365.1,7642,14904
1554,1.5742092457,1.8476337144,1.6873239437,1.993442623,0,7968.4,7662,8484,0,0,0,7968.4,7662,8484
1555,6.4360902256,7.9806582237,6.6633663366,9.6746987952,1,8255.9,7356,12783,0,0,0,8255.9,7356,12783
1556,3.2553191489,3.8515560052,3.3874538745,4.593220339,0,8096.2,7198,9975,0,0,0,8096.2,7198,9975
1557,2.3050397878,2.5335080758,2.3408450704,2.9468085106,0,8361.1,7781,9973,0,0,0,8361.1,7781,9973
1558,2.2519083969,2.3443773283,2.0774647887,2.7064220183,0,8394.9,7864,9700,0,0,0,8394.9,7864,9700
1559,1.2145748988,1.3886734517,1.220657277,1.5028901734,0,8387.3,7761,9034,0,0,0,8387.3,7761,9034
1560,0.736453202,0.8254209272,0.7222222222,0.9314641745,0,7728.8,6913,8149,0,0,0,7728.8,6913,8149
1561,3.2302158273,4.0015665348,3.4955752212,4.7727272727,0,8249.4,7556,8811,0,0,0,8249.4,7556,8811
1562,2.2509225092,2.4296281246,2.1895910781,3.2448979592,0,8352.1,7242,10726,0,0,0,8352.1,7242,10726
1563,1.4826732673,1.7282036647,1.5677749361,2.2200772201,0,8710.6,7555,9781,0,0,0,8710.6,7555,9781
1564,6.7481481481,7.9670472914,6.8620689655,9.0198019802,1,7908.8,7221,8657,0,0,0,7908.8,7221,8657
1565,2.9305019305,3.2522767212,2.953307393,3.5633802817,0,8649.2,8062,9291,0,0,0,8649.2,8062,9291
1566,2.3035714286,2.6226710743,2.3571428571,3.192,0,8951.2,7582,12589,0.2,0,1,8951.4,7583,12590
1567,6.4180327869,7.3336025526,6.7218045113,8.5857142857,0,14708,14499,14903,0,0,0,14708,14499,14903
1568,3.1527777778,3.7411044862,3.2941176471,4.8461538462,0,14365,14097,14522,0.1,0,1,14365.1,14098,14522
1569,1.5791962175,1.8996517053,1.7790262172,2.1346153846,1,14404.4,14143,14678,0,0,0,14404.4,14143,14678
1570,9.6607142857,11.62865038,10.7446808511,13.05,0,15005.3,14086,21195,0,0,0,15005.3,14086,21195
1571,5.4377358491,6.4726569929,5.8061674009,7.2461538462,0,14482.1,14148,14710,0.2,0,1,14482.3,14148,14710
1572,4.2024691358,6.0117032005,4.859375,9.109375,0,14620.5,13974,18837,0,0,0,14620.5,13974,18837
1573,17.7520661157,21.112153815,19.5714285714,24.1111111111,0,14810.5,14608,15014,0,0,0,14810.5,14608,15014
1574,7.1155234657,7.9164996841,7.3660130719,8.6392405063,0,14409.6,14078,15606,0,0,0,14409.6,14078,15606
1575,7.8663484487,10.1796397752,10.1341463415,9.9696969697,0,14211.9,13979,14409,0.2,0,1,14212.1,13979,14409
1576,4.0930232558,4.7937324797,4.2105263158,5.1836734694,1,20397.5,19635,20795,0,0,0,20397.5,19635,20795
1577,1.76816609,1.9600927283,1.6464088398,2.2109375,0,20568.4,20320,20982,0,0,0,20568.4,20320,20982
1578,1.4028103044,1.9311975787,1.6237623762,2.406779661,0,19924.7,19327,20476,0,0,0,19924.7,19327,20476
1579,7.8045112782,9.1349538862,10.0689655172,9.8461538462,0,24083,20144,35946,0,0,0,24083,20144,35946
1580,3.9822064057,4.4711560312,3.9307692308,5.3116883117,0,20229.1,19541,20920,0,0,0,20229.1,19541,20920
1581,2.6657754011,3.3699319126,3.0317460317,3.7207792208,0,21578.7,19435,33664,0,0,0,21578.7,19435,33664
1582,12.2307692308,17.6846895954,14.4594594595,22.1833333333,0,20506.2,20005,21091,0.2,0,1,20506.4,20005,21092
1583,6.1915708812,7.4709859358,6.8359375,8.6096491228,0,20877.5,19326,23144,0.2,0,1,20877.7,19326,23144
1584,3.8644501279,4.2891633421,3.6131687243,5.6790123457,1,20331.2,19650,21500,0,0,0,20331.2,19650,21500
1585,3.3703703704,3.7400928826,2.9621212121,4.6666666667,0,24767.1,19682,36108,0,0,0,24767.1,19682,36108
1586,2,2.2467264353,1.9724137931,2.5483870968,0,19073.4,18559,19555,0,0,0,19073.4,18559,19555
1587,1.1591448931,2.151743012,1.6914893617,2.6292134831,0,20956.8,18239,33722,0.2,0,1,20957,18239,33723
1588,8.1538461538,9.2744898543,10.5192307692,9.8703703704,0,21897.4,18622,31580,0,0,0,21897.4,18622,31580
1589,3.3812154696,4.4399561079,3.6153846154,6.164556962,0,19433.7,18745,20375,0,0,0,19433.7,18745,20375
1590,2.6641975309,3.1101612413,2.3853211009,3.4867256637,0,20281.7,18504,31616,0.1,0,1,20281.8,18504,31617
1591,12.8333333333,14.9992540148,13.3421052632,17.6511627907,0,19395,18344,20924,0,0,0,19395,18344,20924
1592,6.5533596838,9.0351165252,10.2261904762,9.9682539683,0,19137.7,18733,19636,0.1,0,1,19137.8,18733,19636
1593,4.2318059299,5.8421083875,4.7364341085,7.612244898,1,23095.9,19243,37064,0,0,0,23095.9,19243,37064
1594,17.8017241379,18.0101685765,17.8552631579,18.3424657534,0,20067.2,19610,21715,0,0,0,20067.2,19610,21715
1595,8.2672413793,8.4439172705,8.349137931,8.6666666667,0,20257.4,19843,20952,0,0,0,20257.4,19843,20952
1596,5.3726415094,5.457707294,5.3795811518,5.6,0,25298,19898,32285,0,0,0,25298,19898,32285
1597,43.2142857143,43.5255347905,42.9903846154,44.8653846154,0,19944,19693,20109,0,0,0,19944,19693,20109
1598,20.7044534413,21.0937587938,20.8018018018,21.3481781377,0,19978.5,19619,20851,0.1,0,1,19978.6,19619,20851
1599,13.4039408867,13.607732285,13.4615384615,13.8264150943,0,20600.6,20068,23757,0,0,0,20600.6,20068,23757
1600,48.4107142857,49.214857448,48.4392523364,49.7727272727,1,19816.8,19649,19937,0,0,0,19816.8,19649,19937
1601,25.3843137255,25.7992585957,25.4435797665,26.1481481481,0,19933.3,19854,20123,0.1,0,1,19933.4,19854,20123
1602,17.9372093023,18.3652080956,18.1040462428,18.6453900709,0,19734.5,19402,21471,0,0,0,19734.5,19402,21471
1603,4.5563380282,6.7647948557,5.4210526316,8.7878787879,0,30368,27791,48630,0,0,0,30368,27791,48630
1604,2.2359550562,3.451614344,3.0174418605,4.2280701754,0,30567.9,27096,44195,0,0,0,30567.9,27096,44195
1605,1.5209302326,2.7467239035,2.0933660934,3.6470588235,1,37489.2,28409,53096,0,0,0,37489.2,28409,53096
1606,7.3714285714,12.7779211747,11.5283018868,15.5641025641,0,27766.5,26960,28587,0.1,0,1,27766.6,26960,28588
1607,4.1869158879,7.2754067137,6,8.82,0,28434.7,26980,31979,0.1,0,1,28434.8,26980,31979
1608,2.8028503563,5.1222481954,4.1553398058,6.5142857143,0,28137.8,26919,31864,0.1,0,1,28137.9,26919,31865
1609,9.4871794872,17.073394227,14.5347222222,18.6538461538,0,30407,27499,44810,0.1,0,1,30407.1,27499,44811
1610,6.9411764706,11.1221324735,10.3425414365,9.7634408602,0,30244,27661,47579,0,0,0,30244,27661,47579
1611,4.4545454545,6.961621222,5.8928571429,8.7058823529,0,29035.3,28473,30281,0,0,0,29035.3,28473,30281
1612,3.3174603175,5.5959958124,4.4029850746,6.7714285714,1,28666.1,27726,29309,0,0,0,28666.1,27726,29309
1613,2.264084507,3.6302064219,2.8744588745,4.4852941176,0,29428.3,28668,30559,0,0,0,29428.3,28668,30559
1614,1.2110817942,1.7690583688,1.5768025078,2.2234042553,0,36133.6,28341,48140,0,0,0,36133.6,28341,48140
1615,8.5,9.8486647645,10.2,9.9814814815,0,29326.1,28419,29748,0.2,0,1,29326.3,28419,29748
1616,4.6021126761,8.0286926799,11.0181818182,9.6593406593,0,30694.9,27664,45747,0.1,0,1,30695,27664,45747
1617,2.8245192308,5.0942607035,4.2666666667,6.0441176471,0,31739.8,28859,44169,0,0,0,31739.8,28859,44169
1618,12.9166666667,23.3437824869,17.4375,33.4166666667,0,28127.2,27373,28895,0,0,0,28127.2,27373,28895
1619,6.7058823529,10.7228763647,10.186440678,9.5714285714,0,29827.3,29253,30586,0.1,0,1,29827.4,29253,30586
1620,4.4988179669,6.1156459701,5.2798053528,7.9056603774,1,28228.1,27772,28852,0,0,0,28228.1,27772,28852
1621,1.6031746032,1.612605042,1.6031746032,1.6974789916,0,668.9,643,684,0,0,0,668.9,643,684
1622,0.9825783972,0.9463087248,0.9463087248,0.9463087248,0,664.3,649,675,0,0,0,664.3,649,675
1623,0.5600858369,0.5600858369,0.5600858369,0.5600858369,0,656,642,668,0,0,0,656,642,668
1624,1.0827586207,1.0608108108,1.0608108108,1.0608108108,0,655.8,643,679,0,0,0,655.8,643,679
1625,0.1981132075,0.1918238994,0.1918238994,0.1918238994,0,636.2,622,662,0,0,0,636.2,622,662
1626,0.5665137615,0.5289079229,0.5289079229,0.5289079229,0,644.6,630,671,0,0,0,644.6,630,671
1627,2.8027210884,2.8027210884,2.8027210884,2.8027210884,0,820.5,591,1028,0,0,0,820.5,591,1028
1628,0.9866666667,0.9866666667,0.9866666667,0.9866666667,0,662.1,640,681,0,0,0,662.1,640,681
1629,0.5490196078,0.5490196078,0.5490196078,0.5490196078,0,649.4,620,694,0,0,0,649.4,620,694
1630,1.5448717949,1.5458684864,1.5448717949,1.5548387097,1,1929.6,1828,2053,0,0,0,1929.6,1828,2053
1631,0.4571428571,0.4733892283,0.4571428571,0.5353159851,0,1944.6,1752,2098,0,0,0,1944.6,1752,2098
1632,0.4451476793,0.448064124,0.4451476793,0.4637362637,0,2052.5,1933,2138,0,0,0,2052.5,1933,2138
1633,3.4716981132,3.5009789173,3.4716981132,3.6078431373,0,1998.9,1792,2833,0,0,0,1998.9,1792,2833
1634,1.6119873817,1.6293085201,1.6119873817,1.7380952381,0,1983.4,1896,2094,0,0,0,1983.4,1896,2094
1635,1.0441176471,1.0494720965,1.0441176471,1.061965812,0,2028.8,1916,2170,0,0,0,2028.8,1916,2170
1636,4.8427672956,4.8859512078,4.8427672956,4.9044585987,0,1999,1923,2074,0,0,0,1999,1923,2074
1637,0.9904458599,0.994723533,0.9904458599,1.0332225914,0,1948.7,1701,2046,0,0,0,1948.7,1701,2046
1638,1.3645833333,1.3645833333,1.3645833333,1.3645833333,0,1945.3,1792,2125,0,0,0,1945.3,1792,2125
1639,0.679245283,0.679245283,0.679245283,0.679245283,0,2022.9,1880,2125,0,0,0,2022.9,1880,2125
1640,0.7429467085,0.7497672028,0.7429467085,0.7770491803,0,2000.9,1788,2123,0,0,0,2000.9,1788,2123
1641,0.3531914894,0.3557232232,0.3531914894,0.3656387665,1,2161.5,1795,3122,0,0,0,2161.5,1795,3122
1642,2.8364779874,2.858437817,2.8364779874,2.9096774194,0,1972.1,1789,2110,0,0,0,1972.1,1789,2110
1643,1.144200627,1.1529884263,1.144200627,1.1774193548,0,1918.9,1802,2085,0,0,0,1918.9,1802,2085
1644,0.2462845011,0.2471857078,0.2462845011,0.2505399568,0,1943,1791,2083,0,0,0,1943,1791,2083
1645,2.0794701987,2.0934829536,2.0794701987,2.1216216216,0,2139.3,1871,3506,0,0,0,2139.3,1871,3506
1646,2.3612903226,2.3674538052,2.3612903226,2.4,1,1825.5,1766,1966,0,0,0,1825.5,1766,1966
1647,1.1907756813,1.2078439219,1.1907756813,1.2374727669,0,1890.7,1731,2089,0,0,0,1890.7,1731,2089
1648,3.9262295082,3.280780396,2.9888888889,3.4645669291,0,4797.6,3477,5547,0,0,0,4797.6,3477,5547
1649,1.5699658703,1.2176173545,0.9658703072,1.6666666667,0,4134.4,3741,6312,0,0,0,4134.4,3741,6312
1650,1.2010869565,1.0415281253,0.8894736842,1.1726618705,0,3660.8,3582,3733,0,0,0,3660.8,3582,3733
1651,4.5094339623,4.3052090196,3.7841726619,4.92,0,3778.5,3674,3886,0,0,0,3778.5,3674,3886
1652,3.4113712375,2.7305771638,2.4583333333,3.0109489051,0,3708.5,3623,3809,0.1,0,1,3708.6,3623,3809
1653,1.8168168168,1.4497805801,1.3105413105,1.5737704918,0,3774,3668,3906,0,0,0,3774,3668,3906
1654,8.4710144928,6.6691471218,5.8079470199,7.3720930233,1,3640.5,3529,3777,0,0,0,3640.5,3529,3777
1655,4.399339934,4.8922815802,4.2721518987,6.347826087,0,3674.8,3534,3964,0,0,0,3674.8,3534,3964
1656,3.4038054968,3.0426422459,2.8540145985,3.2719665272,0,3732.1,3584,3816,0,0,0,3732.1,3584,3816
1657,1.7086092715,1.8710598265,1.762962963,2.015625,0,7784,7099,8272,0.1,0,1,7784.1,7099,8272
1658,0.881294964,0.9181855533,0.8448275862,1.03125,0,7100.1,6052,10820,0,0,0,7100.1,6052,10820
1659,0.6150341686,0.6749453212,0.590809628,0.7929936306,0,7887.2,7413,8756,0,0,0,7887.2,7413,8756
1660,3.7417218543,4.0615200165,3.7248322148,4.6018518519,0,7270.8,6529,7532,0,0,0,7270.8,6529,7532
1661,1.93728223,2.4197332892,2.1306122449,2.9576719577,0,7614.6,6945,8317,0.1,0,1,7614.7,6946,8317
1662,1.2691415313,1.3393241716,1.2222222222,1.462962963,1,6945.9,6566,7559,0,0,0,6945.9,6566,7559
1663,5.3734177215,5.9559148541,5.4423076923,6.5271317829,0,7945.1,7352,8765,0,0,0,7945.1,7352,8765
1664,2.8615916955,2.9548469012,2.7993079585,3.2431372549,0,7420.9,7085,7855,0,0,0,7420.9,7085,7855
1665,1.8671171171,2.4118471312,2.0151133501,2.846975089,0,8184.4,7174,13633,0,0,0,8184.4,7174,13633
1666,1.8378378378,2.3292139043,2.0087719298,2.8444444444,0,7496,6527,9338,0,0,0,7496,6527,9338
1667,0.8762541806,1.0671048503,0.9424460432,1.1748878924,0,7477.3,7055,7820,0,0,0,7477.3,7055,7820
1668,0.626146789,0.6460243823,0.5759493671,0.7,0,7243.7,6340,8185,0,0,0,7243.7,6340,8185
1669,3.7434210526,4.7053544825,4.2131147541,5.2972972973,0,7748.6,7072,8705,0.1,0,1,7748.7,7072,8705
1670,1.3366336634,1.4420794901,1.3064516129,1.7841409692,0,7082.1,6299,7675,0.1,0,1,7082.2,6299,7675
1671,1.1959910913,1.2695586093,1.1673913043,1.3684210526,0,7553,7011,8289,0,0,0,7553,7011,8289
1672,4.858974359,4.946256094,4.7974683544,5.3758865248,0,7687.8,6648,9128,0,0,0,7687.8,6648,9128
1673,2.8498293515,3.2963388984,2.9302325581,3.6494845361,0,7992.9,7009,13112,0,0,0,7992.9,7009,13112
1674,1.8503253796,2.1865572675,1.8669724771,2.8270042194,0,7469.6,6959,8838,0,0,0,7469.6,6959,8838
1675,3.4934210526,3.0416821853,2.53,3.44,0,6419.1,6194,6668,0,0,0,6419.1,6194,6668
1676,1.4295532646,1.2602345566,1.0880829016,1.4275362319,0,6458.6,5923,9307,0,0,0,6458.6,5923,9307
1677,0.8882681564,0.8456372573,0.6597222222,1.1373390558,0,6324.5,6180,6469,0,0,0,6324.5,6180,6469
1678,4.1639344262,3.7985390454,3.4838709677,4.62,0,6190.4,6040,6330,0,0,0,6190.4,6040,6330
1679,3.3841269841,3.1540415043,2.8275862069,3.4363636364,0,6272.1,6136,6455,0,0,0,6272.1,6136,6455
1680,2,2.4273042025,2.0809248555,2.7549668874,0,6282.3,6039,6598,0,0,0,6282.3,6039,6598
1681,10.5641025641,12.4056399104,10.5,15.65625,0,6214,6030,6762,0,0,0,6214,6030,6762
1682,5.1136363636,4.5504813837,4.1731843575,5.1,0,6051.7,5909,6212,0,0,0,6051.7,5909,6212
1683,3.5964125561,3.6996665997,2.9288389513,4.3636363636,0,6188.9,6037,6407,0,0,0,6188.9,6037,6407
1684,1.8111888112,2.0585675427,1.8655462185,2.252173913,0,10059.7,9426,10475,0,0,0,10059.7,9426,10475
1685,1.0581395349,1.3323888101,1.0707964602,1.7179487179,0,10192.4,9688,10550,0,0,0,10192.4,9688,10550
1686,0.6058558559,0.8327196169,0.6497695853,1.0781893004,0,10195.2,9685,10511,0.1,0,1,10195.3,9685,10511
1687,3.8439716312,4.82592552,4.0447761194,5.8602150538,0,10894,10163,12107,0,0,0,10894,10163,12107
1688,1.5563380282,2.2126962209,1.7836734694,2.7654320988,0,10943.2,9891,15644,0,0,0,10943.2,9891,15644
1689,1.3325526932,1.5272604472,1.3483412322,1.7628205128,0,10362.8,9495,11682,0,0,0,10362.8,9495,11682
1690,5.0331125828,6.1877881818,5.3333333333,8,0,9570.7,8865,9983,0.1,0,1,9570.8,8865,9983
1691,2.8052805281,3.6560303824,3.0191570881,4.5287356322,0,10462.8,9584,13399,0,0,0,10462.8,9584,13399
1692,1.9648711944,2.0057719006,1.7775423729,2.2660550459,0,10008,9008,10793,0,0,0,10008,9008,10793
1693,1.8,2.0153965263,1.8235294118,2.2,0,12012.8,10601,12837,0.1,0,1,12012.9,10601,12837
1694,0.9064516129,1.2760378972,1.0460829493,1.5875706215,0,11831.7,10812,16266,0,0,0,11831.7,10812,16266
1695,0.6112412178,0.638927672,0.6013824885,0.6796875,0,11775,10487,12548,0,0,0,11775,10487,12548
1696,3.58,4.9067643017,4.1140350877,5.7415730337,0,11220.4,9818,12558,0.1,0,1,11220.5,9818,12558
1697,1.8362369338,2.3348745522,1.9664179104,2.5849056604,0,12190.3,11029,13367,0,0,0,12190.3,11029,13367
1698,1.2347629797,1.5293361369,1.3587570621,1.6882716049,0,11990.5,11352,12551,0,0,0,11990.5,11352,12551
1699,5.5294117647,6.6312849142,5.6916666667,7.7592592593,0,13233.4,12071,18789,0,0,0,13233.4,12071,18789
1700,2.7796052632,3.651756806,3.1596244131,4.1883116883,0,11454.4,10829,12184,0,0,0,11454.4,10829,12184
1701,1.8624454148,2.4450495486,2.1538461538,2.8817567568,0,12701,11425,13430,0,0,0,12701,11425,13430
1702,1.0882352941,0.7493509049,0.6754966887,0.8102189781,0,1188.4,1171,1211,0,0,0,1188.4,1171,1211
1703,0.5348258706,0.5092238806,0.5074626866,0.5149253731,0,1212.9,1181,1248,0,0,0,1212.9,1181,1248
1704,0.1883116883,0.1537934557,0.15,0.1601423488,0,1188.5,1166,1220,0,0,0,1188.5,1166,1220
1705,2.0096153846,1.4845426735,1.3868613139,1.5620437956,0,1200.2,1163,1219,0,0,0,1200.2,1163,1219
1706,1.1361111111,0.8870955136,0.7857142857,1.0120481928,0,1234.7,1217,1260,0,0,0,1234.7,1217,1260
1707,0.6850921273,0.5605923998,0.4909090909,0.6696969697,0,1230.2,1158,1646,0,0,0,1230.2,1158,1646
1708,2.9642857143,2.7964687714,2.5635359116,3.0087719298,0,1153.4,1138,1177,0,0,0,1153.4,1138,1177
1709,1.3203592814,0.9874068657,0.9371257485,1.0364238411,0,1207.4,1177,1232,0,0,0,1207.4,1177,1232
1710,0.8392156863,0.5986293696,0.5792563601,0.6745098039,0,1184.7,1167,1202,0,0,0,1184.7,1167,1202
1711,0.527638191,0.521319674,0.4952830189,0.5526315789,0,2243.6,2115,2513,0,0,0,2243.6,2115,2513
1712,0.2384428224,0.2416125356,0.2305882353,0.2832369942,0,1988.1,1909,2153,0,0,0,1988.1,1909,2153
1713,0.1853035144,0.1861416457,0.1815336463,0.1920529801,0,2328.1,2026,3519,0,0,0,2328.1,2026,3519
1714,1.0193236715,1.0326087333,1.0193236715,1.1223404255,0,2215.2,2022,2322,0,0,0,2215.2,2022,2322
1715,0.54784689,0.5482429238,0.54784689,0.5518072289,0,2195.4,2043,2326,0,0,0,2195.4,2043,2326
1716,0.2810902896,0.2724104497,0.2619047619,0.3005464481,1,2175.7,1998,2301,0,0,0,2175.7,1998,2301
1717,1.5637254902,1.595906255,1.5637254902,1.7243243243,0,2255.9,2133,2310,0,0,0,2255.9,2133,2310
1718,0.6682926829,0.6661431469,0.6523809524,0.7675070028,0,2211.2,2100,2393,0,0,0,2211.2,2100,2393
1719,0.5391304348,0.5421684316,0.5123966942,0.5816135084,0,2199,2047,2312,0,0,0,2199,2047,2312
1720,0.5652173913,0.5767900498,0.5545023697,0.612565445,0,2390.5,2295,2450,0.1,0,1,2390.6,2295,2450
1721,0.2958435208,0.2834280808,0.2727272727,0.3031914894,0,2316.7,2181,2410,0,0,0,2316.7,2181,2410
1722,0.1837060703,0.1854983756,0.1816745656,0.1923076923,0,2232,2085,2399,0,0,0,2232,2085,2399
1723,1.192893401,1.14494936,1.1244019139,1.192893401,0,2407.7,2251,2677,0,0,0,2407.7,2251,2677
1724,0.3615384615,0.3792665771,0.3538461538,0.4243323442,0,2327.3,2185,2583,0,0,0,2327.3,2185,2583
1725,0.3788150808,0.418135764,0.3788150808,0.4929906542,0,2667.8,2158,4323,0,0,0,2667.8,2158,4323
1726,1.6829268293,1.6886223661,1.6341463415,1.7724867725,1,2308.1,2131,2415,0,0,0,2308.1,2131,2415
1727,0.7791262136,0.7814290497,0.7791262136,0.7906403941,0,2335,2165,2509,0,0,0,2335,2165,2509
1728,0.6223506744,0.5773786232,0.5559440559,0.6347305389,0,2528.8,2186,3685,0,0,0,2528.8,2186,3685
1729,4.5825242718,4.3596962552,4.3300970874,4.3980582524,0,2795.8,2776,2858,0,0,0,2795.8,2776,2858
1730,0.8895184136,0.8875835024,0.8762886598,0.9065155807,0,2788.6,2750,2835,0,0,0,2788.6,2750,2835
1731,1.2155009452,1.193016055,1.175,1.2287334594,0,2807.4,2787,2833,0,0,0,2807.4,2787,2833
1732,4.1739130435,4.1122120194,4.0722891566,4.1884057971,0,2775.5,2748,2801,0,0,0,2775.5,2748,2801
1733,2.3533123028,2.2776611753,2.2561728395,2.3055555556,0,3106.6,2758,4097,0,0,0,3106.6,2758,4097
1734,0.8963636364,0.9007241127,0.8963636364,0.9101796407,0,2785.3,2766,2824,0,0,0,2785.3,2766,2824
1735,14.2361111111,13.8216960823,13.66,13.9861111111,0,2815.1,2785,2847,0,0,0,2815.1,2785,2847
1736,2.2631578947,2.1970114114,2.1798029557,2.2266009852,0,2777.2,2741,2808,0,0,0,2777.2,2741,2808
1737,3.1434689507,3.1098785514,3.0770877944,3.1510791367,0,2757.8,2741,2774,0,0,0,2757.8,2741,2774
1738,0.5927835052,0.6180267443,0.5625,0.6466666667,0,4743.9,4571,4896,0,0,0,4743.9,4571,4896
1739,0.3591331269,0.3973609697,0.3566878981,0.4978540773,1,4958.7,4669,6008,0,0,0,4958.7,4669,6008
1740,0.1950790861,0.2344668522,0.2178030303,0.2630331754,0,4556.4,4443,4629,0,0,0,4556.4,4443,4629
1741,1.0423280423,1.1746388994,1.0558659218,1.246835443,0,4890,4600,5221,0,0,0,4890,4600,5221
1742,0.7229299363,0.7028993226,0.6393939394,0.8606557377,0,4631.3,4397,4804,0,0,0,4631.3,4397,4804
1743,0.3739837398,0.3554092029,0.2988505747,0.4044117647,0,4617.3,4303,4906,0,0,0,4617.3,4303,4906
1744,1.9459459459,1.5827259943,1.5430107527,1.6494252874,0,4704.8,4521,5017,0,0,0,4704.8,4521,5017
1745,0.8131313131,0.9084507272,0.7977207977,1.0296052632,0,4784.7,4505,5021,0,0,0,4784.7,4505,5021
1746,0.6647286822,0.7219085589,0.6435272045,0.8477508651,0,4363.6,4082,4664,0,0,0,4363.6,4082,4664
1747,0.6646706587,0.6348958679,0.5362318841,0.7272727273,0,4730.5,4521,4885,0,0,0,4730.5,4521,4885
1748,0.3246376812,0.2842093668,0.2641509434,0.3137254902,0,4596.7,4404,4782,0,0,0,4596.7,4404,4782
1749,0.2696897375,0.2535350211,0.2215686275,0.3125,0,4542.7,4403,4784,0,0,0,4542.7,4403,4784
1750,1.78125,1.8816230127,1.6328125,2.2702702703,0,4433.2,4241,4711,0,0,0,4433.2,4241,4711
1751,0.6937269373,0.79664772,0.7094339623,0.90625,0,4560.9,4392,4698,0,0,0,4560.9,4392,4698
1752,0.4380952381,0.5302295359,0.4485049834,0.6327683616,0,4511.9,4298,4654,0,0,0,4511.9,4298,4654
1753,1.8674698795,1.8509760636,1.7318435754,2.147826087,0,4709.2,4501,4919,0,0,0,4709.2,4501,4919
1754,0.8389830508,0.8589819205,0.7344632768,1.0296296296,0,5040.5,4445,7200,0,0,0,5040.5,4445,7200
1755,0.7434554974,0.839669268,0.7336244541,0.9039548023,0,4401,4202,4568,0,0,0,4401,4202,4568
