dataset_conf_id,ndpso_avg_time,ndpso_avg_map_time,ndpso_avg_span,ndpso_avg_start_conv_iter,ndpso_avg_end_conv_iter,ndpso_avg_time_per_loop,ndpso_avg_min_time_to_conv,sfms_span,sfms_time,span_impr_perc_avg,time_impr_perc_avg,time_impr_perc_min_conv_avg,time_span_90_10,time_span_80_20,time_span_70_30,time_span_60_40,time_span_50_50,time_span_40_60,time_span_30_70,time_span_20_80,time_span_10_90,time_span_min_conv_90_10,time_span_min_conv_80_20,time_span_min_conv_70_30,time_span_min_conv_60_40,time_span_min_conv_50_50,time_span_min_conv_40_60,time_span_min_conv_30_70,time_span_min_conv_20_80,time_span_min_conv_10_90
96,68.9000,0.0000,1.4268212449650401,13.7000,113.7000,0.60625000,8.88046000,1.4747474747474745,0.0000,-3.2497922934664807,100.00000000,100.00000000,89.67502077065335,79.35004154130671,69.02506231196006,58.70008308261341,48.37510385326676,38.05012462392011,27.725145394573463,17.400166165226814,7.075186935880167,89.67502077065335,79.35004154130671,69.02506231196006,58.70008308261341,48.37510385326676,38.05012462392011,27.725145394573463,17.400166165226814,7.075186935880167
97,68.0000,0.0000,8.093060631229237,16.6000,116.6000,0.58310000,10.27298000,8.21860465116279,0.0000,-1.527558816395826,100.00000000,70.00000000,89.84724411836042,79.69448823672083,69.54173235508125,59.38897647344167,49.23622059180209,39.0834647101625,28.93070882852292,18.77795294688334,8.625197065243757,62.847244118360415,55.69448823672084,48.54173235508125,41.38897647344167,34.23622059180209,27.083464710162506,19.93070882852292,12.777952946883339,5.625197065243757
98,67.8000,0.0000,1.084277161668751,9.2000,109.2000,0.62329000,6.09354000,1.0983981693363845,1.0000,-1.28560007307411,98.49285000,-27.50580000,88.51500499269258,78.53715998538517,68.55931497807778,58.58146997077035,48.60362496346295,38.62577995615553,28.64793494884812,18.670089941540713,8.692244934233301,-24.88378000730741,-22.261760014614822,-19.639740021922233,-17.017720029229643,-14.395700036537056,-11.773680043844465,-9.151660051151877,-6.529640058459288,-3.907620065766699
99,67.9000,0.0000,1.9635591635591634,10.7000,110.7000,0.61342000,7.17169000,2.0284900284900287,0.0000,-3.2009457290356083,100.00000000,100.00000000,89.67990542709644,79.35981085419287,69.03971628128932,58.71962170838576,48.399527135482195,38.07943256257864,27.759337989675075,17.439243416771514,7.119148843867952,89.67990542709644,79.35981085419287,69.03971628128932,58.71962170838576,48.399527135482195,38.07943256257864,27.759337989675075,17.439243416771514,7.119148843867952
100,73.0000,0.1000,1.6074602153729451,16.8000,116.8000,0.62517000,11.10782000,1.861224489795919,0.0000,-13.634264744216784,100.00000000,100.00000000,88.63657352557833,77.27314705115664,65.90972057673497,54.54629410231328,43.18286762789161,31.81944115346993,20.456014679048252,9.092588204626573,-2.2708382697951066,88.63657352557833,77.27314705115664,65.90972057673497,54.54629410231328,43.18286762789161,31.81944115346993,20.456014679048252,9.092588204626573,-2.2708382697951066
101,62.2000,0.0000,0.72153628429908,0.8000,100.8000,0.61704000,1.11333000,0.7217391304347825,0.0000,-0.028105187476851666,100.00000000,10.00000000,89.99718948125232,79.99437896250463,69.99156844375695,59.98875792500926,49.98594740626157,39.983136887513886,29.980326368766203,19.97751585001852,9.974705331270833,8.997189481252315,7.99437896250463,6.991568443756944,5.988757925009259,4.985947406261574,3.983136887513889,2.980326368766204,1.9775158500185186,0.9747053312708335
102,69.9000,0.0000,0.4852174893343063,13.9000,113.9000,0.61376000,9.13703000,0.6307922272047833,0.0000,-23.078080482310185,100.00000000,100.00000000,87.69219195176898,75.38438390353797,63.07657585530694,50.768767807075925,38.46095975884491,26.15315171061389,13.84534366238287,1.537535614151853,-10.770272434079168,87.69219195176898,75.38438390353797,63.07657585530694,50.768767807075925,38.46095975884491,26.15315171061389,13.84534366238287,1.537535614151853,-10.770272434079168
103,72.2000,0.0000,3.164940923737916,9.7000,109.7000,0.65576000,7.27896000,3.3614035087719296,0.0000,-5.84465936687826,100.00000000,100.00000000,89.41553406331218,78.83106812662434,68.24660218993652,57.6621362532487,47.07767031656087,36.49320437987304,25.908738443185218,15.32427250649739,4.7398065698095655,89.41553406331218,78.83106812662434,68.24660218993652,57.6621362532487,47.07767031656087,36.49320437987304,25.908738443185218,15.32427250649739,4.7398065698095655
104,72.3000,0.0000,1.2810521536066424,14.0000,114.0000,0.63434000,9.50073000,1.323017408123791,0.0000,-3.1719351732991155,100.00000000,100.00000000,89.68280648267009,79.36561296534018,69.04841944801026,58.73122593068035,48.41403241335044,38.09683889602053,27.77964537869062,17.46245186136071,7.145258344030796,89.68280648267009,79.36561296534018,69.04841944801026,58.73122593068035,48.41403241335044,38.09683889602053,27.77964537869062,17.46245186136071,7.145258344030796
105,63.2000,0.0000,1.50233170971979,3.9000,103.9000,0.60785000,3.02281000,1.5078125,0.0000,-0.3634928268740386,100.00000000,30.00000000,89.96365071731259,79.92730143462519,69.89095215193778,59.854602869250385,49.81825358656298,39.78190430387558,29.745555021188174,19.70920573850077,9.672856455813365,26.963650717312596,23.927301434625193,20.89095215193779,17.854602869250385,14.81825358656298,11.781904303875576,8.745555021188173,5.709205738500769,2.672856455813365
106,69.3000,0.0000,5.6703353146378515,13.2000,113.2000,0.61201000,8.71079000,5.794520547945205,0.0000,-2.14314941641532,100.00000000,70.00000000,89.78568505835847,79.57137011671693,69.3570551750754,59.14274023343387,48.92842529179234,38.71411035015081,28.499795408509275,18.285480466867742,8.071165525226212,62.78568505835847,55.571370116716935,48.3570551750754,41.14274023343387,33.92842529179234,26.714110350150808,19.499795408509275,12.285480466867744,5.071165525226212
107,69.6000,0.0000,1.8754449345656945,9.5000,109.5000,0.63526000,6.70998000,1.8906250000000004,0.0000,-0.8029125518971763,100.00000000,40.00000000,89.91970874481028,79.83941748962056,69.75912623443085,59.67883497924113,49.59854372405141,39.5182524688617,29.437961213671976,19.35766995848226,9.277378703292541,35.91970874481028,31.839417489620566,27.75912623443085,23.67883497924113,19.59854372405141,15.518252468861695,11.437961213671977,7.3576699584822585,3.277378703292541
108,74.4000,0.0000,1.1576552249265553,18.0000,118.0000,0.63155000,11.87726000,1.225854383358098,0.0000,-5.563398015082211,100.00000000,100.00000000,89.44366019849178,78.88732039698355,68.33098059547534,57.774640793967116,47.21830099245889,36.66196119095067,26.10562138944245,15.549281587934232,4.99294178642601,89.44366019849178,78.88732039698355,68.33098059547534,57.774640793967116,47.21830099245889,36.66196119095067,26.10562138944245,15.549281587934232,4.99294178642601
109,114.2000,0.0000,8.802430555555556,5.4000,105.4000,1.08341000,6.94235000,8.8125,1.0000,-0.11426319936957655,99.12268000,71.57737000,89.19898568006305,79.27529136012608,69.35159704018912,59.42790272025217,49.504208400315214,39.58051408037825,29.656819760441294,19.733125440504338,9.80943112056738,64.40820668006305,57.23904336012608,50.06988004018913,42.90071672025217,35.731553400315214,28.562390080378254,21.393226760441294,14.224063440504338,7.054900120567381
110,125.4000,0.1000,3.33271375464684,10.4000,110.4000,1.13883000,12.65602000,3.335766423357664,0.0000,-0.09151326332229139,100.00000000,100.00000000,89.99084867366777,79.98169734733554,69.97254602100331,59.96339469467108,49.95424336833885,39.94509204200663,29.935940715674395,19.92678938934217,9.917638063009937,89.99084867366777,79.98169734733554,69.97254602100331,59.96339469467108,49.95424336833885,39.94509204200663,29.935940715674395,19.92678938934217,9.917638063009937
111,121.0000,0.0000,2.813384813384814,8.8000,108.8000,1.11373000,10.74048000,2.8284182305630026,0.0000,-0.5315132329350376,100.00000000,100.00000000,89.9468486767065,79.89369735341299,69.84054603011948,59.787394706825985,49.73424338353248,39.681092060238974,29.627940736945472,19.57478941365197,9.521638090358467,89.9468486767065,79.89369735341299,69.84054603011948,59.787394706825985,49.73424338353248,39.681092060238974,29.627940736945472,19.57478941365197,9.521638090358467
112,124.7000,0.0000,19.57784193431974,14.0000,114.0000,1.09481000,16.31467000,19.668711656441726,0.0000,-0.4620013944442813,100.00000000,100.00000000,89.95379986055558,79.90759972111114,69.86139958166672,59.81519944222229,49.76899930277786,39.722799163333434,29.676599023889004,19.630398884444574,9.584198745000148,89.95379986055558,79.90759972111114,69.86139958166672,59.81519944222229,49.76899930277786,39.722799163333434,29.676599023889004,19.630398884444574,9.584198745000148
113,115.7000,0.0000,46.7515625,5.6000,105.6000,1.09575000,7.22002000,46.80555555555556,0.0000,-0.11535608308607195,100.00000000,100.00000000,89.9884643916914,79.97692878338279,69.96539317507418,59.95385756676557,49.942321958456965,39.93078635014836,29.91925074183975,19.90771513353114,9.896179525222536,89.9884643916914,79.97692878338279,69.96539317507418,59.95385756676557,49.942321958456965,39.93078635014836,29.91925074183975,19.90771513353114,9.896179525222536
114,144.3000,0.0000,10.235494880546074,32.2000,132.2000,1.09349000,36.04432000,10.269624573378838,0.0000,-0.33233632436025323,100.00000000,100.00000000,89.96676636756398,79.93353273512795,69.90029910269192,59.8670654702559,49.83383183781987,39.80059820538385,29.767364572947823,19.734130940511797,9.700897308075772,89.96676636756398,79.93353273512795,69.90029910269192,59.8670654702559,49.83383183781987,39.80059820538385,29.767364572947823,19.734130940511797,9.700897308075772
115,122.8000,0.0000,41.40319999999999,11.4000,111.4000,1.10299000,13.60488000,41.410714285714285,0.0000,-0.018145752479546313,100.00000000,100.00000000,89.99818542475205,79.99637084950409,69.99455627425614,59.99274169900818,49.99092712376023,39.989112548512274,29.98729797326432,19.985483398016363,9.983668822768408,89.99818542475205,79.99637084950409,69.99455627425614,59.99274169900818,49.99092712376023,39.989112548512274,29.98729797326432,19.985483398016363,9.983668822768408
116,135.0000,0.0000,15.264,20.9000,120.9000,1.10518000,25.58755000,15.267499999999995,0.0000,-0.022924512854101946,100.00000000,100.00000000,89.99770754871459,79.99541509742917,69.99312264614377,59.99083019485836,49.98853774357295,39.98624529228754,29.98395284100213,19.98166038971672,9.979367938431308,89.99770754871459,79.99541509742917,69.99312264614377,59.99083019485836,49.98853774357295,39.98624529228754,29.98395284100213,19.98166038971672,9.979367938431308
117,132.9000,0.0000,12.55688622754491,19.9000,119.9000,1.10418000,23.58551000,12.596205962059624,0.0000,-0.31215537943048915,100.00000000,100.00000000,89.96878446205695,79.9375689241139,69.90635338617085,59.8751378482278,49.84392231028475,39.812706772341706,29.781491234398658,19.75027569645561,9.71906015851256,89.96878446205695,79.9375689241139,69.90635338617085,59.8751378482278,49.84392231028475,39.812706772341706,29.781491234398658,19.75027569645561,9.71906015851256
118,128.9000,0.0000,3.953334714167357,9.3000,109.3000,1.17917000,12.16122000,4.014084507042254,0.0000,-1.5134158926728465,100.00000000,100.00000000,89.84865841073271,79.69731682146544,69.54597523219815,59.39463364293086,49.24329205366357,39.09195046439629,28.94060887512901,18.789267285861722,8.637925696594438,89.84865841073271,79.69731682146544,69.54597523219815,59.39463364293086,49.24329205366357,39.09195046439629,28.94060887512901,18.789267285861722,8.637925696594438
119,131.8000,0.0000,1.427269025427563,7.9000,107.9000,1.22020000,11.00018000,1.4357976653696498,0.0000,-0.5940001260477838,100.00000000,100.00000000,89.94059998739522,79.88119997479045,69.82179996218566,59.76239994958089,49.702999936976106,39.64359992437133,29.58419991176655,19.524799899161774,9.465399886556995,89.94059998739522,79.88119997479045,69.82179996218566,59.76239994958089,49.702999936976106,39.64359992437133,29.58419991176655,19.524799899161774,9.465399886556995
120,119.1000,0.0000,0.8311855670103092,0.0000,100.0000,1.19100000,1.19100000,0.8311855670103092,0.0000,0.000000000000013357101815645294,100.00000000,100.00000000,90,80,70,60.00000000000001,50.00000000000001,40.00000000000001,30.00000000000001,20.00000000000001,10.000000000000012,90,80,70,60.00000000000001,50.00000000000001,40.00000000000001,30.00000000000001,20.00000000000001,10.000000000000012
121,127.7000,0.0000,4.152500000000001,5.9000,105.9000,1.20575000,8.33028000,4.1571428571428575,0.0000,-0.11168384879724942,100.00000000,100.00000000,89.98883161512028,79.97766323024055,69.96649484536083,59.9553264604811,49.94415807560137,39.93298969072165,29.921821305841924,19.9106529209622,9.899484536082475,89.98883161512028,79.97766323024055,69.96649484536083,59.9553264604811,49.94415807560137,39.93298969072165,29.921821305841924,19.9106529209622,9.899484536082475
122,127.3000,0.0000,3.3157894736842115,8.5000,108.5000,1.17323000,11.15088000,3.3200000000000003,0.0000,-0.1268230818008935,100.00000000,100.00000000,89.98731769181991,79.97463538363982,69.96195307545973,59.94927076727964,49.93658845909955,39.923906150919464,29.911223842739375,19.898541534559286,9.885859226379196,89.98731769181991,79.97463538363982,69.96195307545973,59.94927076727964,49.93658845909955,39.923906150919464,29.911223842739375,19.898541534559286,9.885859226379196
123,128.2000,0.0000,1.7000687082842556,8.0000,108.0000,1.18694000,10.69297000,1.7049469964664312,1.0000,-0.2861255037420826,99.20182000,19.45915000,89.2530254496258,79.30423089925159,69.35543634887738,59.40664179850317,49.45784724812896,39.509052697754754,29.560258147380544,19.611463597006335,9.662669046632127,17.484622449625792,15.510094899251584,13.535567348877375,11.561039798503167,9.58651224812896,7.6119846977547505,5.637457147380542,3.6629295970063342,1.6884020466321257
124,129.9000,0.0000,7.941704035874439,0.0000,100.0000,1.29900000,1.29900000,7.941704035874439,1.0000,0,99.21484000,0.00000000,89.293356,79.371872,69.450388,59.528904,49.60742,39.685936,29.764452,19.842968,9.921484,0,0,0,0,0,0,0,0,0
125,118.2000,0.0000,3.3776223776223775,0.0000,100.0000,1.18200000,1.18200000,3.3776223776223775,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
126,120.6000,0.0000,3.8897934386391255,3.2000,103.2000,1.16902000,4.86620000,3.894289185905225,0.0000,-0.11544461778470998,100.00000000,100.00000000,89.98845553822153,79.97691107644306,69.96536661466459,59.95382215288612,49.94227769110765,39.93073322932917,29.919188767550704,19.907644305772234,9.896099843993762,89.98845553822153,79.97691107644306,69.96536661466459,59.95382215288612,49.94227769110765,39.93073322932917,29.919188767550704,19.907644305772234,9.896099843993762
127,150.6000,0.0000,2.450408664925488,17.0000,117.0000,1.28913000,22.97566000,2.5229681978798584,1.0000,-2.8759590792838727,99.32681000,95.27276000,89.10653309207161,78.88625618414324,68.66597927621484,58.44570236828645,48.22542546035806,38.00514855242968,27.78487164450129,17.564594736572904,7.344317828644515,85.45788809207161,75.64301618414324,65.82814427621484,56.01327236828645,46.198400460358066,36.38352855242968,26.568656644501292,16.753784736572904,6.938912828644515
128,119.9000,0.0000,1.4351005484460693,0.0000,100.0000,1.19900000,1.19900000,1.4351005484460695,0.0000,-0.00000000000001547240750241938,100.00000000,100.00000000,90,80,70,59.99999999999999,49.99999999999999,39.99999999999999,29.99999999999999,19.99999999999999,9.999999999999986,90,80,70,59.99999999999999,49.99999999999999,39.99999999999999,29.99999999999999,19.99999999999999,9.999999999999986
129,142.5000,0.0000,0.7601141844106827,11.5000,111.5000,1.27757000,16.02176000,0.7923832923832922,0.0000,-4.072411455768103,100.00000000,100.00000000,89.5927588544232,79.18551770884638,68.77827656326957,58.37103541769276,47.96379427211595,37.556553126539136,27.149311980962327,16.74207083538552,6.334829689808707,89.5927588544232,79.18551770884638,68.77827656326957,58.37103541769276,47.96379427211595,37.556553126539136,27.149311980962327,16.74207083538552,6.334829689808707
130,138.5000,0.0000,5.990339607398431,15.8000,115.8000,1.19669000,20.02852000,6.063063063063063,0.0000,-1.1994507546469715,100.00000000,100.00000000,89.8800549245353,79.7601098490706,69.6401647736059,59.52021969814121,49.40027462267651,39.280329547211814,29.16038447174712,19.040439396282423,8.920494320817726,89.8800549245353,79.7601098490706,69.6401647736059,59.52021969814121,49.40027462267651,39.280329547211814,29.16038447174712,19.040439396282423,8.920494320817726
131,119.4000,0.0000,2.6735632183908042,0.0000,100.0000,1.19400000,1.19400000,2.6735632183908042,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
132,137.7000,0.0000,1.6961371801699525,10.7000,110.7000,1.24541000,14.40397000,1.7097170971709716,0.0000,-0.7942785986926937,100.00000000,100.00000000,89.92057214013073,79.84114428026146,69.76171642039219,59.68228856052292,49.60286070065365,39.52343284078438,29.444004980915114,19.364577121045844,9.285149261176576,89.92057214013073,79.84114428026146,69.76171642039219,59.68228856052292,49.60286070065365,39.52343284078438,29.444004980915114,19.364577121045844,9.285149261176576
133,134.8000,0.0000,5.515833333333334,8.1000,108.1000,1.24794000,11.25476000,5.583333333333334,0.0000,-1.208955223880584,100.00000000,100.00000000,89.87910447761195,79.75820895522388,69.63731343283582,59.516417910447764,49.39552238805971,39.27462686567165,29.153731343283592,19.03283582089553,8.911940298507474,89.87910447761195,79.75820895522388,69.63731343283582,59.516417910447764,49.39552238805971,39.27462686567165,29.153731343283592,19.03283582089553,8.911940298507474
134,133.1000,0.0000,3.0598086124401918,10.2000,110.2000,1.20779000,13.52932000,3.114832535885167,0.0000,-1.7665130568356306,100.00000000,100.00000000,89.82334869431644,79.64669738863287,69.47004608294931,59.293394777265746,49.11674347158218,38.94009216589862,28.76344086021506,18.586789554531496,8.410138248847932,89.82334869431644,79.64669738863287,69.47004608294931,59.293394777265746,49.11674347158218,38.94009216589862,28.76344086021506,18.586789554531496,8.410138248847932
135,121.2000,0.0000,3.5527970883903093,2.7000,102.7000,1.18038000,4.34234000,3.5569007263922523,0.0000,-0.11537117051072314,100.00000000,100.00000000,89.98846288294892,79.97692576589786,69.96538864884678,59.95385153179571,49.94231441474464,39.93077729769357,29.919240180642493,19.90770306359142,9.89616594654035,89.98846288294892,79.97692576589786,69.96538864884678,59.95385153179571,49.94231441474464,39.93077729769357,29.919240180642493,19.90770306359142,9.89616594654035
145,291.3000,0.0000,6.65686274509804,0.0000,100.0000,2.91300000,2.91300000,6.65686274509804,0.0000,-0.000000000000013342297320973899,100.00000000,100.00000000,90,80,70,59.99999999999999,49.99999999999999,39.99999999999999,29.99999999999999,19.99999999999999,9.999999999999988,90,80,70,59.99999999999999,49.99999999999999,39.99999999999999,29.99999999999999,19.99999999999999,9.999999999999988
146,327.7000,0.0000,3.419645820912357,13.7000,113.7000,2.88287000,42.29561000,3.4225092250922513,1.0000,-0.08366388493273806,99.69438000,97.34948000,89.71657561150673,79.73877122301346,69.76096683452019,59.78316244602691,49.80535805753363,39.827553669040356,29.849749280547083,19.87194489205381,9.894140503560536,87.60616561150673,77.86285122301345,68.11953683452019,58.37622244602691,48.63290805753363,38.88959366904035,29.146279280547084,19.40296489205381,9.659650503560535
147,324.5000,0.0000,2.354827276999404,13.6000,113.6000,2.85724000,41.63376000,2.357289527720739,0.0000,-0.10445262206360109,100.00000000,100.00000000,89.98955473779364,79.97910947558728,69.96866421338092,59.95821895117456,49.9477736889682,39.93732842676184,29.92688316455548,19.91643790234912,9.90599264014276,89.98955473779364,79.97910947558728,69.96866421338092,59.95821895117456,49.9477736889682,39.93732842676184,29.92688316455548,19.91643790234912,9.90599264014276
148,290.7000,0.0000,17.96428571428572,0.0000,100.0000,2.90700000,2.90700000,17.96428571428572,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
149,325.1000,0.0000,6.066430018952312,12.8000,112.8000,2.88109000,39.87193000,6.073717948717948,0.0000,-0.11999124469014655,100.00000000,100.00000000,89.98800087553099,79.97600175106197,69.96400262659296,59.952003502123944,49.94000437765493,39.928005253185916,29.916006128716898,19.904007004247884,9.892007879778868,89.98800087553099,79.97600175106197,69.96400262659296,59.952003502123944,49.94000437765493,39.928005253185916,29.916006128716898,19.904007004247884,9.892007879778868
150,290.1000,0.1000,3.3884057971014494,0.0000,100.0000,2.90100000,2.90100000,3.3884057971014494,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
151,292.3000,0.1000,17.827027027027032,0.0000,100.0000,2.92300000,2.92300000,17.82702702702702,0.0000,0.00000000000001992880626373841,100.00000000,100.00000000,90,80,70,60.00000000000001,50.00000000000001,40.000000000000014,30.000000000000014,20.000000000000014,10.000000000000018,90,80,70,60.00000000000001,50.00000000000001,40.000000000000014,30.000000000000014,20.000000000000014,10.000000000000018
152,338.0000,0.0000,11.465148046528908,17.0000,117.0000,2.88887000,52.00310000,11.487850467289718,0.0000,-0.19762113743951784,100.00000000,100.00000000,89.98023788625605,79.9604757725121,69.94071365876815,59.920951545024195,49.901189431280244,39.88142731753629,29.861665203792338,19.841903090048387,9.822140976304434,89.98023788625605,79.9604757725121,69.94071365876815,59.920951545024195,49.901189431280244,39.88142731753629,29.861665203792338,19.841903090048387,9.822140976304434
