#dataset_conf_id,iter_no,pso_time,pso_to_task_time,objectives,time,objectives
6216,2,4508,0,30.4615384615,1877,6.2777777778
6216,3,3290,0,28.9137931034,2090,6.2777777778
6216,4,3464,0,46.5,1843,6.0266666667
6216,5,4319,0,35.3333333333,1779,6.0266666667
6216,6,2989,0,28.0862068966,2001,5.8888888889
6216,7,3624,0,47.696969697,1929,5.8701298701
6216,8,3931,0,24,2028,6.0266666667
6216,9,3518,0,31.4166666667,1854,6.0266666667
6217,0,4491,0,258.9,1956,27.2083333333
6217,1,4507,0,114.2380952381,1981,27.2083333333
6217,2,3920,0,299.6666666667,1861,31.0952380952
6217,3,3038,0,135.65,2060,26.12
6217,4,4820,0,299.6666666667,2383,31.0952380952
6217,5,3594,0,194.75,2036,26.12
6217,6,3831,0,195,2051,26.12
6217,7,3555,0,299.6666666667,1912,26.12
6217,8,4175,0,129.45,1971,26.12
6217,9,4066,0,190.3076923077,1916,27.2083333333
6218,0,4352,0,49.5714285714,1860,13.6530612245
6218,1,3886,0,76.4444444444,1803,13.6530612245
6218,2,4075,0,97.6,1955,13.6530612245
6218,3,3717,0,50.380952381,2265,13.6530612245
6218,4,3890,0,63.71875,2000,14.5434782609
6218,5,3509,0,66.1818181818,1844,13.6530612245
6218,6,4190,0,97.0952380952,1828,13.6530612245
6218,7,3415,0,138.8,1982,13.6530612245
6218,8,3338,0,55.0952380952,2073,13.6530612245
6218,9,4060,0,13.6530612245,1965,13.6530612245
6219,0,4421,0,45.125,1835,7.1538461538
6219,1,3341,0,34.0222222222,1789,7.75
6219,2,3163,0,53.975,1767,7.3421052632
6219,3,3198,0,34.935483871,2256,7.1538461538
6219,4,3802,0,54.6785714286,1795,7.3421052632
6219,5,4177,0,47.0869565217,1860,7.3421052632
6219,6,4159,0,45.125,1847,7.1538461538
6219,7,3630,0,37.375,2633,7.1538461538
6219,8,4524,0,60.25,2766,7.1538461538
6219,9,3472,0,7.1538461538,1802,7.3421052632
6220,0,9612,0,114.5,4087,9.5416666667
6220,1,13867,0,166,3705,9.16
6220,2,12665,0,305,3937,9.16
6220,3,11291,0,193,4022,9.5416666667
6220,4,9704,0,140.6666666667,4314,9.5416666667
6220,5,11511,0,140.6666666667,4034,9.5416666667
6220,6,10762,0,166,4033,9.5416666667
6220,7,12793,0,229,4506,9.16
6220,8,11217,0,111,4867,9.9565217391
6220,9,12155,0,193,6545,9.5416666667
6221,0,12638,0,76,3943,4.42
6221,1,10879,0,51,3561,4.6041666667
6221,2,10321,0,66.5,5487,4.3333333333
6221,3,13096,0,73.6666666667,4050,4.3333333333
6221,4,12578,0,66.5,4124,4.42
6221,5,10743,0,55.25,3480,4.3333333333
6221,6,10453,0,66.5,4151,4.5102040816
6221,7,12198,0,73.6666666667,3548,4.5102040816
6221,8,12835,0,51.1764705882,5464,4.3333333333
6221,9,10316,0,71.6666666667,5284,4.5102040816
6222,0,9858,0,39.8,4062,2.6582278481
6222,1,9775,0,39.652173913,6105,2.8939393939
6222,2,10209,0,36.5833333333,3573,2.8
6222,3,12008,0,100.3333333333,4350,2.6923076923
6222,4,9956,0,54.5,4305,2.6923076923
6222,5,11510,0,76,5696,2.6582278481
6222,6,9741,0,39.5,4212,2.9166666667
6222,7,11703,0,75.25,5637,2.6582278481
6222,8,11141,0,49.6153846154,4133,2.8767123288
6222,9,10294,0,50.125,3978,2.9166666667
6223,0,11719,0,252.25,4067,18.9583333333
6223,1,12905,0,646,3842,18.9583333333
6223,2,10326,0,409,4112,18.9583333333
6223,3,10807,0,409,3853,18.2
6223,4,12779,0,504.5,4119,19.7826086957
6223,5,11304,0,323,3993,18.9583333333
6223,6,11923,0,504.5,3781,18.2
6223,7,11451,0,275,3821,20.6818181818
6223,8,9728,0,252.25,3788,18.2
6223,9,12757,0,323,4319,18.2
6224,0,9901,0,141,3550,8.2745098039
6224,1,11847,1,114.2,3523,8.7916666667
6224,2,12113,0,96.8,3341,8.7916666667
6224,3,11624,0,169.6666666667,3645,8.7916666667
6224,4,11531,0,141,4273,8.7916666667
6224,5,13519,0,141,4048,8.2745098039
6224,6,11392,0,141,6516,8.7916666667
6224,7,9752,0,101.5555555556,4296,8.7916666667
6224,8,13668,0,114.2,4062,8.2745098039
6224,9,11684,0,190.3333333333,3456,8.7916666667
6225,0,13711,0,153.2,5167,5.9863013699
6225,1,11354,0,115.8571428571,3906,6.2428571429
6225,2,13394,0,90.1111111111,4581,5.8266666667
6225,3,13350,0,71.2857142857,4538,6.4264705882
6225,4,12443,0,115.8571428571,4189,6.1095890411
6225,5,13501,0,96.55,4912,6.6567164179
6225,6,12211,0,83.1666666667,4285,5.7179487179
6225,7,11715,0,103.7647058824,4516,5.7179487179
6225,8,11311,0,72,4064,5.7179487179
6225,9,10594,0,81.1,3939,5.9466666667
6226,0,11400,0,391.5,3804,27.625
6226,1,11554,0,356,4092,27.8695652174
6226,2,12275,0,411.6,4263,28.8181818182
6226,3,11878,0,474.6666666667,3921,27.8695652174
6226,4,11690,0,391.5,4029,28.8260869565
6226,5,12857,0,391.5,3906,27.625
6226,6,12334,0,391.5,4641,27.625
6226,7,13603,0,539,4514,27.625
6226,8,13174,0,539,3501,27.625
6226,9,12357,0,330,4080,27.625
6227,0,10971,0,124.6666666667,3539,5.2352941176
6227,1,11881,0,69,4624,5.2352941176
6227,2,11363,0,122.3333333333,3918,5.2352941176
6227,3,12113,0,124.6666666667,4244,5.6808510638
6227,4,12022,0,89,4110,5.2352941176
6227,5,13286,0,88.5,4058,5.8043478261
6227,6,11505,0,88.5,3930,5.2352941176
6227,7,12533,0,89,3955,5.34
6227,8,12912,0,89,3818,5.2352941176
6227,9,10613,0,88.5,4806,5.8043478261
6228,0,10658,0,243.3333333333,4666,8.6753246753
6228,1,10398,0,123,3924,8.5641025641
6228,2,10321,0,156.8333333333,5398,8.6753246753
6228,3,11679,0,150,3684,9.027027027
6228,4,13194,0,217.4285714286,4411,8.5641025641
6228,5,11017,0,218,4563,8.5641025641
6228,6,9841,0,336.5,5968,9.027027027
6228,7,10197,0,217.4285714286,4563,8.5641025641
6228,8,10540,0,217.4285714286,4350,9.1506849315
6228,9,10223,0,262.5,4442,8.6753246753
6229,0,9232,0,157.5,2953,8.875
6229,1,11429,0,104.75,3524,8.52
6229,2,9183,0,107.5,2952,9.3636363636
6229,3,10669,0,84.2,3058,8.52
6229,4,10201,0,105,3769,8.875
6229,5,9649,0,196.3333333333,3080,8.52
6229,6,9607,0,136.5,3978,8.5833333333
6229,7,8217,0,107.5,4251,8.52
6229,8,8469,0,106.5,3671,8.875
6229,9,8704,0,107.5,3277,8.52
6230,0,8077,0,51.4166666667,4503,4.4772727273
6230,1,8349,0,72,3455,4.32
6230,2,8667,0,42,4329,4.4081632653
6230,3,9175,0,92,3367,4.4081632653
6230,4,8905,0,96.6666666667,3469,4.32
6230,5,9771,0,36.6666666667,3152,4.4081632653
6230,6,9370,0,72,3417,4.2352941176
6230,7,8919,0,64.8666666667,3446,4.32
6230,8,8134,0,108,4600,4.32
6230,9,8863,0,51.2,3707,4.32
6231,0,10487,0,15.8666666667,4012,2.8970588235
6231,1,9841,0,19.7,3091,2.7037037037
6231,2,8731,0,23.8,3996,2.7361111111
6231,3,8252,0,19.8333333333,4238,2.9516129032
6231,4,9549,0,31.6666666667,3349,2.4936708861
6231,5,11330,0,21.8888888889,3497,2.4936708861
6231,6,10099,0,34,3496,2.4936708861
6231,7,9370,0,28.1428571429,5099,2.4936708861
6231,8,8648,0,41.2857142857,3925,2.4936708861
6231,9,10588,0,25.5652173913,3231,2.6142857143
6232,0,7935,0,173,4410,18.36
6232,1,8330,0,173,4238,18.36
6232,2,11411,0,200,3490,18.36
6232,3,8485,0,200,3556,18.36
6232,4,8739,0,236,3384,18.36
6232,5,8432,0,236,3633,18.36
6232,6,8077,0,236,3909,19.125
6232,7,10969,0,200,3186,18.36
6232,8,8562,0,158,3157,18.36
6232,9,8915,0,121,4505,18.36
6233,0,10366,0,101,4527,9.2127659574
6233,1,9767,0,82.8888888889,4076,9.2127659574
6233,2,8572,0,88.6,4501,9.4255319149
6233,3,9014,0,88.6,3852,9.1515151515
6233,4,9801,0,88.6,5370,9.4255319149
6233,5,10758,0,60.6,3686,9.6304347826
6233,6,9566,0,124.875,4157,8.6862745098
6233,7,9596,0,117.5294117647,3865,9.2127659574
6233,8,9681,0,101,3579,9.0408163265
6233,9,10552,0,66.6,3871,9.6304347826
6234,0,10039,0,60.5,2924,5.5316455696
6234,1,8034,0,43.7,3148,5.5316455696
6234,2,8487,0,36.4166666667,3430,5.5316455696
6234,3,8831,0,92,3410,5.6025641026
6234,4,8933,0,51.4583333333,3843,5.5316455696
6234,5,9183,0,47.5,3680,5.6753246753
6234,6,9307,0,78.3,3532,5.6753246753
6234,7,10328,0,48.4,3575,5.6753246753
6234,8,8575,0,32.7647058824,3520,5.5316455696
6234,9,7777,0,48.3225806452,4081,5.5316455696
6235,0,8342,0,255.4,3547,24.875
6235,1,8355,0,357.5,3753,26.7619047619
6235,2,6887,0,255.4,3422,24.875
6235,3,10924,0,302.5,3325,23.88
6235,4,11205,0,164.5,3421,24.4347826087
6235,5,9308,0,408,3451,23.88
6235,6,9513,0,255.4,4499,23.88
6235,7,9788,0,219,4547,23.88
6235,8,8228,0,357.5,4013,23.88
6235,9,8552,0,218.4,4004,23.88
6236,0,8344,0,165.8888888889,3354,12.2619047619
6236,1,10165,0,103.9,5174,11.4444444444
6236,2,9051,0,212,3320,13.1
6236,3,8446,0,292.1111111111,4044,11.9473684211
6236,4,10304,0,136.0588235294,4334,11.35
6236,5,7975,0,166.1111111111,3872,11.976744186
6236,6,9650,0,208.2,3743,11.7045454545
6236,7,9591,0,364,4947,12.1860465116
6236,8,9620,0,364,4171,12.4761904762
6236,9,9614,0,259.75,3927,11.4444444444
6237,0,8949,0,110,3296,9.3611111111
6237,1,9228,0,136.8947368421,3630,9.3611111111
6237,2,9823,0,128.3333333333,3617,8.641025641
6237,3,9492,0,154,4745,8.9866666667
6237,4,10387,0,134.8,4317,8.9866666667
6237,5,8661,0,118.2272727273,3947,8.8684210526
6237,6,9279,0,108.5384615385,3621,9.0281690141
6237,7,8883,0,100.7857142857,5478,9.3611111111
6237,8,7950,0,118.2272727273,3906,9.0281690141
6237,9,9811,0,128.3333333333,4274,8.641025641
6247,0,12336,0,981,8944,90.5
6247,1,13371,0,981,9309,90.5
6247,2,13294,0,981,7650,90.5
6247,3,12969,0,981,7291,90.5
6247,4,13097,1,981,7550,90.5
6247,5,11997,0,981,6993,90.5
6247,6,13652,0,981,9633,90.5
6247,7,12098,0,981,8796,90.5
6247,8,13671,0,981,8724,90.5
6247,9,12650,0,981,8044,90.5
6248,0,10804,0,649,8289,42.25
6248,1,11713,0,649,8247,49.6666666667
6248,2,13468,0,571,8896,49.6666666667
6248,3,12676,0,649,7291,46.3333333333
6248,4,12296,0,649,8170,44.6666666667
6248,5,13764,0,649,8284,42
6248,6,12593,0,649,9925,44.6666666667
6248,7,13073,0,649,8334,42.25
6248,8,12664,0,649,9719,49.6666666667
6248,9,11674,0,649,7504,39.75
6249,0,13761,0,323.5,7104,30.5
6249,1,11482,0,374.5,8187,33.8
6249,2,12354,0,423,7905,28.1666666667
6249,3,11868,0,374.5,8702,24.1428571429
6249,4,11496,0,374.5,8160,28.6
6249,5,13488,0,351.5,9566,30.1666666667
6249,6,11477,0,448,8669,25.2
6249,7,11447,0,448,8946,29.2
6249,8,12029,0,448,7606,28.6
6249,9,12797,0,374.5,8772,28.8
6250,0,12864,0,1588,7459,181
6250,1,13651,0,1588,8694,181
6250,2,14522,0,1588,7866,181
6250,3,12507,0,1588,7592,181
6250,4,14637,0,1577.5,8755,181
6250,5,13126,0,1588,9966,181
6250,6,13042,0,1588,8533,181
6250,7,13637,0,1588,6889,181
6250,8,13166,0,1588,9075,181
6250,9,13536,0,1588,9045,181
6251,0,13293,0,1021,9493,75
6251,1,13866,0,1044.5,8041,72.4
6251,2,11972,0,1021,7531,72.4
6251,3,13971,0,1044.5,8044,75
6251,4,13240,0,1044.5,8467,72.4
6251,5,11985,0,1044.5,8936,85.25
6251,6,12724,0,767,7282,85.25
6251,7,11983,0,1044.5,8351,75
6251,8,12260,0,1044.5,7619,72.4
6251,9,13093,0,1044.5,9061,85.25
6252,0,13055,0,1298,7265,51.1666666667
6252,1,11286,0,973,6710,48.4285714286
6252,2,11341,0,973,7870,56.5
6252,3,12975,0,973,6933,78.75
6252,4,13931,0,775.5,6818,56.3333333333
6252,5,11810,0,973,7599,56.3333333333
6252,6,10688,0,973,7749,48.5
6252,7,11775,0,1300,10061,48.4285714286
6252,8,13451,0,775.5,9513,48.5
6252,9,12028,0,973,9175,46.4285714286
6253,0,12064,0,3338,8374,270
6253,1,14197,0,2244,7392,270
6253,2,12918,0,3338,7107,270
6253,3,12870,0,270,8775,270
6253,4,12619,0,3338,7388,270
6253,5,13223,0,3299,7775,270
6253,6,14349,0,3338,7262,270
6253,7,13010,1,2335,7552,270
6253,8,13108,0,3338,6290,270
6253,9,12433,0,3338,8286,270
6254,0,15354,0,1757.5,6690,120.75
6254,1,12272,0,2047,7094,114
6254,2,12249,0,1551,7631,103
6254,3,11584,0,2047,8539,124
6254,4,14043,0,1551,7915,122.75
6254,5,12204,0,2047,8880,124
6254,6,13175,0,1551,7561,103
6254,7,13195,0,1551,7115,120.75
6254,8,13250,0,2047,7559,123.5
6254,9,13566,0,1551,6469,124
6255,0,12566,0,1259,8103,75.25
6255,1,12155,0,1678,8502,82
6255,2,13002,0,1678,7080,89.3333333333
6255,3,12268,0,1678,7453,81.3333333333
6255,4,10983,0,1261.6666666667,8754,70.2857142857
6255,5,11473,0,1678,8097,74.4285714286
6255,6,11661,0,1678,8648,75.25
6255,7,11088,0,1678,7794,69.7142857143
6255,8,11200,0,2525,8827,74.4285714286
6255,9,12805,0,1678,7642,82
6256,0,10977,0,91,6535,81.5
6256,1,10878,0,849,6390,81.5
6256,2,10553,0,849,7045,81.5
6256,3,11167,0,854,8370,81.5
6256,4,12422,0,81.5,7393,81.5
6256,5,11991,0,854,9352,81.5
6256,6,12574,0,854,8458,81.5
6256,7,12446,0,576,7206,81.5
6256,8,11224,0,576,7018,81.5
6256,9,10840,0,567,9579,81.5
6257,0,10983,0,553,8238,37.25
6257,1,9212,0,553,8468,35
6257,2,9191,0,553,8003,31.2
6257,3,9664,0,418,8255,31.5
6257,4,10081,0,553,6924,36.5
6257,5,11484,0,553,6658,31.6666666667
6257,6,9735,0,553,6475,34
6257,7,11158,0,553,6984,31.75
6257,8,10115,0,553,8921,39
6257,9,10470,0,553,7415,34
6258,0,11317,0,602,7487,23.5
6258,1,10563,0,454,8696,28.2
6258,2,10953,0,454,9848,28.2
6258,3,10460,0,454,8696,23.5
6258,4,12558,0,365.5,7701,28
6258,5,9723,0,602,9075,23.5
6258,6,10227,1,602,9245,28.2
6258,7,10221,0,602,7814,28.6666666667
6258,8,10371,1,336,7831,24.5
6258,9,10483,0,602,7001,28.3333333333
6259,0,10517,0,1890,10294,175
6259,1,10411,0,1274,8392,175
6259,2,10898,0,1890,8516,175
6259,3,11757,0,1890,6749,175
6259,4,11116,0,1890,7443,175
6259,5,12202,0,1890,6449,175
6259,6,11984,0,1372,9885,175
6259,7,10760,0,1890,6005,175
6259,8,12555,0,1890,6897,175
6259,9,10969,0,1313,8937,175
6260,0,9076,0,839,7670,79
6260,1,11580,0,1678,6886,76.75
6260,2,11629,0,839,6506,77.25
6260,3,9649,0,1119,7727,79
6260,4,11730,0,1119,7535,85.75
6260,5,9798,0,1119,8679,83
6260,6,9907,0,839,8169,82
6260,7,10692,0,1119,9263,82
6260,8,8948,0,839,7740,68.6
6260,9,12238,0,839,6845,85.75
6261,0,11655,0,389,8949,45.375
6261,1,10904,0,452.6666666667,6765,45.375
6261,2,10969,0,542.6666666667,7447,45.375
6261,3,10836,0,390.5,8826,45.375
6261,4,10844,0,389,8882,46.2857142857
6261,5,11911,0,542.6666666667,7530,45.375
6261,6,10982,0,452.6666666667,8268,51.8571428571
6261,7,10553,0,389,8614,45.375
6261,8,11982,0,389,6318,45.375
6261,9,10924,0,452.6666666667,6772,45.375
6262,0,10766,0,355,7350,249.5
6262,1,11283,0,3445,10229,249.5
6262,2,10296,0,2282.5,8421,249.5
6262,3,12546,0,3445,8676,249.5
6262,4,11364,0,2317,8835,249.5
6262,5,11702,0,443,8480,249.5
6262,6,11318,0,3428,7225,249.5
6262,7,10998,0,3428,7928,249.5
6262,8,10813,0,3445,7336,249.5
6262,9,11411,0,2317,8056,249.5
6263,0,10539,0,1436.5,7776,106.6
6263,1,9359,0,1077,9422,106.6
6263,2,11113,0,1436.5,8033,106.6
6263,3,10899,0,1436.5,9786,106.6
6263,4,9268,0,1436.5,8407,106.6
6263,5,9842,0,1077,6154,122.75
6263,6,9180,0,1077,6937,106.6
6263,7,10840,0,1436.5,7243,106.6
6263,8,11135,0,1436.5,9622,106.6
6263,9,10528,0,1436.5,7861,106.6
6264,0,10481,0,1683,7308,69.8333333333
6264,1,9589,0,841.5,9220,63
6264,2,9741,0,1264,6523,67.8571428571
6264,3,10239,0,1021,6771,69.8333333333
6264,4,10980,0,841.5,6774,61
6264,5,10271,0,1167,5986,69
6264,6,10561,0,841.5,8526,64.3333333333
6264,7,10372,0,1683,10062,68
6264,8,11223,0,841.5,8126,68
6264,9,9842,0,841.5,10348,63
6274,0,17943,0,129,16983,136
6274,1,14947,0,198,16041,126
6274,2,13521,0,1958,15658,136
6274,3,14728,0,1958,16012,129
6274,4,15203,0,1958,15671,135
6274,5,16996,0,136.5,15183,139
6274,6,16744,0,144,15560,135
6274,7,16723,0,1958,17463,129
6274,8,18368,0,142,17025,129
6274,9,14939,0,1958,14431,129
6275,0,12608,0,874,15439,65.2
6275,1,15128,0,776,14909,76.25
6275,2,13148,0,874,15536,63.5
6275,3,15379,0,874,13629,63.4
6275,4,13514,0,1094.5,13121,56.6666666667
6275,5,11886,0,1094.5,14655,66
6275,6,14294,0,1461,15828,64
6275,7,13315,0,1461,13984,56.4
6275,8,12866,0,1461,13750,56.6666666667
6275,9,17202,1,1094.5,15470,65.25
6276,0,13671,0,852.2,14185,40.5
6276,1,14017,0,852.2,15491,39
6276,2,14233,0,1063,12916,52
6276,3,13228,0,1063,15345,39.7142857143
6276,4,13540,0,1420,17714,41.4285714286
6276,5,12911,0,852.2,15758,43.625
6276,6,13544,0,852.2,15999,43
6276,7,12435,0,1063,14731,41
6276,8,13610,0,852.2,17020,41.6666666667
6276,9,13783,0,852.2,15013,62.5
6277,0,17362,0,266.5,14751,190
6277,1,13969,0,4134,13492,229
6277,2,18144,0,275,14766,233
6277,3,19205,0,283.5,14315,233
6277,4,18601,0,276.5,15492,233
6277,5,19472,0,265,16854,197
6277,6,16490,0,261.5,13432,202
6277,7,13554,0,4134,14362,233
6277,8,18887,0,350.5,15322,181
6277,9,16827,0,287,17875,229
6278,0,14021,0,2134,14336,125.6666666667
6278,1,12228,0,2836.5,14962,103
6278,2,13028,0,2836.5,13081,120.6666666667
6278,3,12958,0,2836.5,15703,105.4
6278,4,13305,0,2836.5,13391,134
6278,5,11824,0,2836.5,12810,112.25
6278,6,13900,0,2836.5,14499,120.6666666667
6278,7,14260,0,2134,16551,120.6666666667
6278,8,14210,0,2836.5,15973,113
6278,9,12898,0,2836.5,14834,109.5
6279,0,12383,0,2087,16280,75.75
6279,1,13186,0,2087,13980,83
6279,2,12522,0,2087,16697,76
6279,3,13448,0,2087.3333333333,13524,82.25
6279,4,14173,1,2087,14211,97.1428571429
6279,5,13200,0,2090.5,15084,77.5
6279,6,12450,0,2781,13233,82.25
6279,7,12207,0,1383,15934,90.25
6279,8,13154,0,2087,14493,82.8571428571
6279,9,12156,0,2087,15969,76.1666666667
6280,0,18191,0,427,16486,348
6280,1,14513,0,5656,15838,390
6280,2,16109,0,480,16055,278
6280,3,19065,0,427,14505,409
6280,4,19363,0,418,14682,404
6280,5,16657,0,386,15277,404
6280,6,14768,0,5656,16067,348
6280,7,13921,0,5651,18003,398
6280,8,17997,0,464,15387,348
6280,9,19218,0,590.5,15077,343.5
6281,0,14162,0,3039,14723,182
6281,1,21154,0,277,14278,193.2
6281,2,13747,0,3039,16500,182
6281,3,16788,0,4057,16711,186.8
6281,4,18001,0,303.2,13822,192
6281,5,12569,0,4057,14178,173
6281,6,13092,0,4057,17749,182
6281,7,15698,0,4057,13988,185.6
6281,8,13194,0,3039,16414,176.6666666667
6281,9,14675,0,3039,17351,182
6282,0,13954,0,4160,17218,137
6282,1,15085,0,4160,16309,144
6282,2,12097,0,2080,13309,168
6282,3,11041,0,2080,13299,135.75
6282,4,12380,0,4160,16329,168
6282,5,11864,0,2492.25,13020,127.3333333333
6282,6,13265,0,1762,13330,115.25
6282,7,13863,0,3122,15836,136
6282,8,15263,0,4160,15630,161
6282,9,12022,0,3122,14765,153.6
6283,0,20547,0,149,18452,93
6283,1,18566,0,184.5,18665,92
6283,2,17585,0,118,17069,120
6283,3,21053,0,120.5,14805,117
6283,4,15071,0,1927,13194,115
6283,5,18369,0,120,13718,91
6283,6,13775,0,1246.5,16724,126
6283,7,15195,0,1927,14611,147
6283,8,14235,0,1927,12902,90.5
6283,9,19788,0,184.5,13892,113
6284,0,12763,0,1092,13799,71
6284,1,14042,0,1092,13646,73
6284,2,12964,0,1450,14198,63.8
6284,3,12141,0,1450,17739,67.5
6284,4,12246,0,1092,18710,100
6284,5,15153,0,1450,15082,61
6284,6,11975,0,1092,13912,65
6284,7,11229,0,1450,15061,61
6284,8,11756,0,1450,13498,55
6284,9,13484,0,1450,18397,83.5
6285,0,12060,0,735,14618,43
6285,1,11499,0,735,15263,43
6285,2,15089,0,1105,16184,37.75
6285,3,12710,0,883,12941,40.8
6285,4,12010,0,1106.6666666667,15756,42
6285,5,13376,0,737.8333333333,13988,39.75
6285,6,14345,0,883,15467,34.7142857143
6285,7,12083,0,632.25,18471,44.75
6285,8,12672,0,1106.6666666667,13682,35.8
6285,9,13649,0,883,16179,38.5
6286,0,13887,0,4312,14796,244
6286,1,18102,0,456,15864,262
6286,2,19319,0,375.5,14844,236
6286,3,14962,0,553,15877,231
6286,4,16165,0,2872,16143,239
6286,5,17975,0,318.5,15227,237
6286,6,14770,0,352,16305,246
6286,7,13522,0,4312,18622,237
6286,8,16643,0,4312,12509,257.5
6286,9,14608,0,2859,13955,261.5
6287,0,13964,0,2340,16910,122.4
6287,1,12105,0,2340,15838,114.6666666667
6287,2,15115,0,2340,16326,132.5
6287,3,12090,0,2340,19445,102.6666666667
6287,4,14595,0,2340,15717,198
6287,5,14179,0,2340,17103,141.75
6287,6,13134,0,1875,15595,108.4
6287,7,15308,0,1875,12248,114.6666666667
6287,8,13249,0,2340,13196,112.3333333333
6287,9,18652,0,136.4,13960,172
6288,0,11273,0,1678.5,17941,89
6288,1,12382,0,1678.5,15657,92.3333333333
6288,2,12346,0,1397,13609,70.1666666667
6288,3,14344,0,2096,13515,81
6288,4,12010,0,1678.5,13780,79.6666666667
6288,5,13626,0,1678.5,13544,102
6288,6,11365,0,1678.5,12471,96
6288,7,14013,0,1678.5,13419,78.125
6288,8,12951,0,1396,15779,75
6288,9,14081,0,1678.5,14297,75.75
6289,0,20120,0,492.5,19453,319.5
6289,1,16514,0,6111,13669,305
6289,2,13880,0,6111,14063,305
6289,3,14887,1,6111,13312,294
6289,4,18318,0,567,16189,445
6289,5,17986,0,487,14690,305
6289,6,13153,0,6111,14848,454
6289,7,17179,0,352.5,13706,329
6289,8,20039,0,394.5,16005,372
6289,9,18349,0,403,13219,372
6290,0,13000,0,3328,14853,167
6290,1,15018,0,3328,13067,141.5
6290,2,13122,0,4428,17083,168.5
6290,3,13841,0,4428,14214,169
6290,4,11837,0,4428,12740,153.3333333333
6290,5,13413,0,3328,13045,198.5
6290,6,11709,0,3328,12889,193.3333333333
6290,7,15035,0,4428,11733,158.6666666667
6290,8,15133,0,3328,13478,151.3333333333
6290,9,13923,0,2664.5,15150,198.5
6291,0,12852,0,3618.5,12313,166
6291,1,13864,0,3615,14773,157.5
6291,2,14591,0,4816,13421,159
6291,3,11797,0,3615,13999,222
6291,4,14152,0,3615,13335,163.8333333333
6291,5,13388,0,4816,15106,166.2
6291,6,13271,0,4816,13550,181.6666666667
6291,7,14237,0,3615,13569,180
6291,8,11091,0,2408,15227,162.5
6291,9,12869,0,3615,13601,159
6319,0,1235,0,0.4310344828,540,0.4237288136
6319,1,1339,0,0.4237288136,824,0.4237288136
6319,2,1305,0,0.4237288136,846,0.4237288136
6319,3,1304,0,0.4237288136,744,0.4237288136
6319,4,1812,0,0.4237288136,676,0.4237288136
6319,5,1715,0,0.4237288136,544,0.4237288136
6319,6,2130,0,0.4237288136,835,0.4237288136
6319,7,1829,0,0.4237288136,826,0.4237288136
6319,8,1610,0,0.4237288136,680,0.4237288136
6319,9,2068,0,0.4310344828,546,0.4237288136
6320,0,1561,0,0.2692307692,836,0.2692307692
6320,1,1375,0,0.2692307692,847,0.2692307692
6320,2,1532,0,0.2692307692,546,0.2692307692
6320,3,1669,0,0.2692307692,556,0.2788461538
6320,4,1218,0,0.2692307692,877,0.2788461538
6320,5,1424,0,0.2692307692,552,0.2692307692
6320,6,1299,0,0.2692307692,876,0.2788461538
6320,7,1260,0,0.2692307692,550,0.2788461538
6320,8,1308,0,0.2692307692,693,0.2692307692
6320,9,1271,0,0.2692307692,793,0.2692307692
6321,0,1278,0,0.1604938272,537,0.1604938272
6321,1,1322,0,0.1604938272,543,0.1604938272
6321,2,1334,0,0.1604938272,801,0.1604938272
6321,3,1321,0,0.1604938272,551,0.1604938272
6321,4,1263,0,0.1604938272,534,0.1604938272
6321,5,1230,0,0.1604938272,766,0.1604938272
6321,6,1307,0,0.1604938272,531,0.1604938272
6321,7,1268,0,0.1604938272,553,0.1604938272
6321,8,1445,0,0.1604938272,525,0.1604938272
6321,9,1782,0,0.1604938272,558,0.1604938272
6322,0,1309,0,0.3064516129,575,0.3064516129
6322,1,1369,0,0.3255813953,570,0.3064516129
6322,2,1442,0,0.3064516129,531,0.3064516129
6322,3,1873,0,0.3064516129,725,0.3064516129
6322,4,1852,0,0.3064516129,543,0.3114754098
6322,5,1362,0,0.3064516129,549,0.3064516129
6322,6,1670,0,0.3064516129,689,0.3064516129
6322,7,1288,0,0.3064516129,554,0.3064516129
6322,8,1749,0,0.3064516129,539,0.3114754098
6322,9,1391,0,0.3064516129,628,0.3064516129
6323,0,1431,0,0.5641025641,535,0.5238095238
6323,1,1207,0,0.5238095238,521,0.5238095238
6323,2,1281,0,0.5238095238,539,0.5476190476
6323,3,1225,0,0.5238095238,524,0.5238095238
6323,4,1293,0,0.5238095238,514,0.5238095238
6323,5,1334,0,0.5238095238,506,0.5238095238
6323,6,1342,0,0.5238095238,603,0.5238095238
6323,7,1612,0,0.5238095238,620,0.5238095238
6323,8,1263,0,0.5238095238,522,0.5238095238
6323,9,1564,0,0.5238095238,519,0.5238095238
6324,0,1388,0,0.25,722,0.25
6324,1,1393,0,0.25,526,0.25
6324,2,1357,0,0.25,645,0.25
6324,3,1691,0,0.25,552,0.25
6324,4,2213,0,0.25,530,0.25
6324,5,1163,0,0.2546583851,532,0.25
6324,6,1195,0,0.25,537,0.25
6324,7,1290,1,0.25,829,0.25
6324,8,1391,0,0.25,518,0.25
6324,9,1333,0,0.25,521,0.25
6325,0,2030,0,0.619047619,542,0.619047619
6325,1,1393,0,0.619047619,542,0.619047619
6325,2,1290,0,0.619047619,551,0.619047619
6325,3,1204,0,0.619047619,860,0.619047619
6325,4,1236,0,0.619047619,577,0.619047619
6325,5,1143,0,0.619047619,533,0.619047619
6325,6,1235,0,0.619047619,543,0.619047619
